Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
08/17/2018,ProShares VIX Short-Term Futures ETF,VIXY,24.1487,24.9543,-3.22830,-0.8056,5276.32,127416196.3379
08/16/2018,ProShares VIX Short-Term Futures ETF,VIXY,24.9543,25.9145,-3.70526,-0.9602,5276.32,131666797.3131
08/15/2018,ProShares VIX Short-Term Futures ETF,VIXY,25.9145,24.8368,4.33913,1.0777,5276.32,136733116.8965
08/14/2018,ProShares VIX Short-Term Futures ETF,VIXY,24.8368,26.2873,-5.51787,-1.4505,5276.32,131046830.0656
08/13/2018,ProShares VIX Short-Term Futures ETF,VIXY,26.2873,24.8924,5.60372,1.3949,5276.32,138700127.8741
08/10/2018,ProShares VIX Short-Term Futures ETF,VIXY,24.8924,23.5253,5.81119,1.3671,5276.32,131340193.2908
08/09/2018,ProShares VIX Short-Term Futures ETF,VIXY,23.5253,23.297,0.97995,0.2283,5276.32,124126940.3201
08/08/2018,ProShares VIX Short-Term Futures ETF,VIXY,23.297,23.4509,-0.65626,-0.1539,5276.32,122922357.149
08/07/2018,ProShares VIX Short-Term Futures ETF,VIXY,23.4509,24.0205,-2.37131,-0.5696,5276.32,123734382.3353
08/06/2018,ProShares VIX Short-Term Futures ETF,VIXY,24.0205,24.8272,-3.24926,-0.8067,5476.32,131543872.4985
08/03/2018,ProShares VIX Short-Term Futures ETF,VIXY,24.8272,25.3403,-2.02484,-0.5131,5476.32,135961617.4224
08/02/2018,ProShares VIX Short-Term Futures ETF,VIXY,25.3403,25.8018,-1.78863,-0.4615,5126.32,129902410.6751
08/01/2018,ProShares VIX Short-Term Futures ETF,VIXY,25.8018,25.5191,1.10780,0.2827,5026.32,129688025.9706
07/31/2018,ProShares VIX Short-Term Futures ETF,VIXY,25.5191,26.8086,-4.81002,-1.2895,5126.32,130818996.1547
07/30/2018,ProShares VIX Short-Term Futures ETF,VIXY,26.8086,25.8902,3.54729,0.9184,5126.32,137429381.9262
07/27/2018,ProShares VIX Short-Term Futures ETF,VIXY,25.8902,25.1577,2.91163,0.7325,4626.32,119776272.3934
07/26/2018,ProShares VIX Short-Term Futures ETF,VIXY,25.1577,25.1022,0.22110,0.0555,4626.32,116387495.1909
07/25/2018,ProShares VIX Short-Term Futures ETF,VIXY,25.1022,25.4958,-1.54378,-0.3936,4626.32,116130734.5974
07/24/2018,ProShares VIX Short-Term Futures ETF,VIXY,25.4958,25.5106,-0.05802,-0.0148,4626.32,117951652.9686
07/23/2018,ProShares VIX Short-Term Futures ETF,VIXY,25.5106,25.86,-1.35112,-0.3494,4626.32,118020122.4602
07/20/2018,ProShares VIX Short-Term Futures ETF,VIXY,25.86,25.6729,0.72878,0.1871,4601.32,118990057.62
07/19/2018,ProShares VIX Short-Term Futures ETF,VIXY,25.6729,25.2289,1.75989,0.444,4601.32,118129151.2093
07/18/2018,ProShares VIX Short-Term Futures ETF,VIXY,25.2289,25.3194,-0.35743,-0.0905,4601.32,116086166.4613
07/17/2018,ProShares VIX Short-Term Futures ETF,VIXY,25.3194,25.9195,-2.31525,-0.6001,4301.32,108906765.6498
07/16/2018,ProShares VIX Short-Term Futures ETF,VIXY,25.9195,25.8374,0.31776,0.0821,4301.32,111487985.9815
07/13/2018,ProShares VIX Short-Term Futures ETF,VIXY,25.8374,26.3272,-1.86043,-0.4898,4301.32,111134847.8558
07/12/2018,ProShares VIX Short-Term Futures ETF,VIXY,26.3272,27.2422,-3.35876,-0.915,4101.32,107976192.9224
07/11/2018,ProShares VIX Short-Term Futures ETF,VIXY,27.2422,26.2605,3.73831,0.9817,4101.32,111728897.9774
07/10/2018,ProShares VIX Short-Term Futures ETF,VIXY,26.2605,26.7209,-1.72300,-0.4604,4101.32,107702635.0785
07/09/2018,ProShares VIX Short-Term Futures ETF,VIXY,26.7209,28.3286,-5.67518,-1.6077,3751.32,100238566.4253
07/06/2018,ProShares VIX Short-Term Futures ETF,VIXY,28.3286,29.6356,-4.41024,-1.307,3751.32,106269558.7662
07/05/2018,ProShares VIX Short-Term Futures ETF,VIXY,29.6356,31.0778,-4.64061,-1.4422,3751.32,111172530.0852
07/03/2018,ProShares VIX Short-Term Futures ETF,VIXY,31.0778,30.3759,2.31071,0.7019,3751.32,116582679.4626
07/02/2018,ProShares VIX Short-Term Futures ETF,VIXY,30.3759,30.4156,-0.13053,-0.0397,3751.32,113949630.0603
06/29/2018,ProShares VIX Short-Term Futures ETF,VIXY,30.4156,31.1491,-2.35480,-0.7335,3751.32,114098557.3452
06/28/2018,ProShares VIX Short-Term Futures ETF,VIXY,31.1491,31.8432,-2.17974,-0.6941,3751.32,116850148.3647
06/27/2018,ProShares VIX Short-Term Futures ETF,VIXY,31.8432,30.0151,6.09060,1.8281,3751.32,119453937.4944
06/26/2018,ProShares VIX Short-Term Futures ETF,VIXY,30.0151,30.7437,-2.36992,-0.7286,3751.32,112596154.8867
06/25/2018,ProShares VIX Short-Term Futures ETF,VIXY,30.7437,27.3728,12.31478,3.3709,3751.32,115329364.4529
