IQ Hedge Market Neutral Tracker ETF
Daily Prices Since Inception

Date, NAV
05/21/2018, 25.7001012
05/18/2018, 25.67512268
05/17/2018, 25.66308012
05/16/2018, 25.66536
05/15/2018, 25.65793072
05/14/2018, 25.71476502
05/11/2018, 25.72511844
05/10/2018, 25.71243554
05/09/2018, 25.66913336
05/08/2018, 25.64974558
05/07/2018, 25.64482558
05/04/2018, 25.62210904
05/03/2018, 25.5833224
05/02/2018, 25.58044116
05/01/2018, 25.58318578
04/30/2018, 25.58073162
04/27/2018, 25.61009878
04/26/2018, 25.59814458
04/25/2018, 25.54902796
04/24/2018, 25.57241344
04/23/2018, 25.62204876
04/20/2018, 25.63460844
04/19/2018, 25.68205704
04/18/2018, 25.70985102
04/17/2018, 25.72299206
04/16/2018, 25.68441434
04/13/2018, 25.65775238
04/12/2018, 25.66514778
04/11/2018, 25.6529305
04/10/2018, 25.6533382
04/09/2018, 25.5992712
04/06/2018, 25.58192878
04/05/2018, 25.62498676
04/04/2018, 25.60638286
04/03/2018, 25.5707294
04/02/2018, 25.55344192
03/29/2018, 25.64004512
03/28/2018, 25.55696612
03/27/2018, 25.58223526
03/26/2018, 25.64838296
03/23/2018, 25.5285727
03/22/2018, 25.62084246
03/21/2018, 25.70593006
03/20/2018, 25.70997606
03/19/2018, 25.72470744
03/16/2018, 25.788159
03/15/2018, 25.79362594
03/14/2018, 25.7999832
03/13/2018, 25.80159034
03/12/2018, 25.81808432
03/09/2018, 25.80323868
03/08/2018, 25.76098724
03/07/2018, 25.72940414
03/06/2018, 25.71521038
03/05/2018, 25.6845041
03/02/2018, 25.6562971
03/01/2018, 25.6500508
02/28/2018, 25.67359872
02/27/2018, 25.69224368
02/26/2018, 25.7742837
02/23/2018, 25.73179598
02/22/2018, 25.65417394
02/21/2018, 25.64027724
02/20/2018, 25.67107526
02/16/2018, 25.70455054
02/15/2018, 25.69705974
02/14/2018, 25.63305896
02/13/2018, 25.59302878
02/12/2018, 25.57837716
02/09/2018, 25.52263084
02/08/2018, 25.49762527
02/07/2018, 25.65657207
02/06/2018, 25.71330371
02/05/2018, 25.67823604
02/02/2018, 25.78973953
02/01/2018, 25.89407449
01/31/2018, 25.91324473
01/30/2018, 25.88941047
01/29/2018, 25.94428327
01/26/2018, 25.99232693
01/25/2018, 25.97028902
01/24/2018, 25.94741309
01/23/2018, 25.96119231
01/22/2018, 25.90112707
01/19/2018, 25.87931142
01/18/2018, 25.86517318
01/17/2018, 25.89423893
01/16/2018, 25.88514238
01/12/2018, 25.89653476
01/11/2018, 25.86639024
01/10/2018, 25.81310596
01/09/2018, 25.8100662
01/08/2018, 25.82025367
01/05/2018, 25.82164709
01/04/2018, 25.80034982
01/03/2018, 25.78477702
01/02/2018, 25.75381429
12/29/2017, 25.74202436
12/28/2017, 25.74490616
12/27/2017, 25.73958496
12/26/2017, 25.70083947
12/22/2017, 25.70313842
12/21/2017, 25.70551747
12/20/2017, 25.69248787
12/19/2017, 25.70849282
12/18/2017, 25.75499653
12/15/2017, 25.73327427
12/14/2017, 25.70007807
12/13/2017, 25.71730818
12/12/2017, 25.68334053
12/11/2017, 25.69392482
12/08/2017, 25.69300689
12/07/2017, 25.68975287
12/06/2017, 25.67227393
12/05/2017, 25.6573646
12/04/2017, 25.66529529
12/01/2017, 25.69211031
11/30/2017, 25.68915989
11/29/2017, 25.66957827
11/28/2017, 25.7129418
11/27/2017, 25.68503431
11/24/2017, 25.69136527
11/22/2017, 25.67568547
11/21/2017, 25.64343827
11/20/2017, 25.5957026
11/17/2017, 25.58733138
11/16/2017, 25.58057867
11/15/2017, 25.5521672
11/14/2017, 25.54935964
11/13/2017, 25.54445038
11/10/2017, 25.53765118
11/09/2017, 25.57558889
11/08/2017, 25.607023
11/07/2017, 25.61105624
11/06/2017, 25.62095624
11/03/2017, 25.61408827
11/02/2017, 25.5969596
11/01/2017, 25.59822976
10/31/2017, 25.60410951
10/30/2017, 25.60139096
10/27/2017, 25.58124742
10/26/2017, 25.51803296
10/25/2017, 25.52626609
10/24/2017, 25.56267896
10/23/2017, 25.56294858
10/20/2017, 25.57046353
10/19/2017, 25.57680511
10/18/2017, 25.5723478
10/17/2017, 25.5793586
10/16/2017, 25.58301589
10/13/2017, 25.58866758
10/12/2017, 25.5647332
10/11/2017, 25.56476653
10/10/2017, 25.55552491
10/09/2017, 25.53517704
10/06/2017, 25.53034122
10/05/2017, 25.5348554
10/04/2017, 25.53088058
10/03/2017, 25.53693956
10/02/2017, 25.52519236
09/29/2017, 25.52804187
09/28/2017, 25.51854482
09/27/2017, 25.49806113
09/26/2017, 25.48527467
09/25/2017, 25.4765188
09/22/2017, 25.46912922
09/21/2017, 25.47082773
09/20/2017, 25.46006522
09/19/2017, 25.47253744
09/18/2017, 25.4655436
09/15/2017, 25.46146438
09/14/2017, 25.44863382
09/13/2017, 25.43994256
09/12/2017, 25.45671484
09/11/2017, 25.44516547
09/08/2017, 25.43784653
09/07/2017, 25.45484547
09/06/2017, 25.43087811
09/05/2017, 25.4453216
09/01/2017, 25.41097249
08/31/2017, 25.4499542
08/30/2017, 25.4088176
08/29/2017, 25.40563682
08/28/2017, 25.39389816
08/25/2017, 25.37463709
08/24/2017, 25.34899222
08/23/2017, 25.36740153
08/22/2017, 25.34526607
08/21/2017, 25.33691611
08/18/2017, 25.3338714
08/17/2017, 25.33469944
08/16/2017, 25.36659218
08/15/2017, 25.33993064
08/14/2017, 25.36865516
08/11/2017, 25.35151553
08/10/2017, 25.32168073
08/09/2017, 25.36602447
08/08/2017, 25.36744124
08/07/2017, 25.39880298
08/04/2017, 25.39056413
08/03/2017, 25.43355818
08/02/2017, 25.43430064
08/01/2017, 25.43707729
07/31/2017, 25.41482173
07/28/2017, 25.41250184
07/27/2017, 25.40072242
07/26/2017, 25.41528164
07/25/2017, 25.39533893
07/24/2017, 25.42581518
07/21/2017, 25.41739898
07/20/2017, 25.39604207
07/19/2017, 25.38067647
07/18/2017, 25.39168313
07/17/2017, 25.37425013
07/14/2017, 25.37578829
07/13/2017, 25.36707184
07/12/2017, 25.3798018
07/11/2017, 25.36061109
07/10/2017, 25.35489749
07/07/2017, 25.34257942
07/06/2017, 25.3365552
07/05/2017, 25.35111736
07/03/2017, 25.31775022
06/30/2017, 25.35080589
06/29/2017, 25.34421929
06/28/2017, 25.36045707
06/27/2017, 25.33540936
06/26/2017, 25.33621818
06/23/2017, 25.3305996
06/22/2017, 25.33616291
06/21/2017, 25.32304213
06/20/2017, 25.33920502
06/19/2017, 25.346069
06/16/2017, 25.35857729
06/15/2017, 25.34939104
06/14/2017, 25.3796916
06/13/2017, 25.36448658
06/12/2017, 25.34758564
06/09/2017, 25.34762291
06/08/2017, 25.37107429
06/07/2017, 25.36179216
06/06/2017, 25.37242293
06/05/2017, 25.36209496
06/02/2017, 25.3973
06/01/2017, 25.35945773
05/31/2017, 25.34952396
05/30/2017, 25.34092324
05/26/2017, 25.33975373
05/25/2017, 25.34690804
05/24/2017, 25.33549244
05/23/2017, 25.32028073
05/22/2017, 25.33362887
05/19/2017, 25.31297553
05/18/2017, 25.31132642
05/17/2017, 25.31903809
05/16/2017, 25.31918682
05/15/2017, 25.29050611
05/12/2017, 25.2801
05/11/2017, 25.24350004
05/10/2017, 25.26292578
05/09/2017, 25.2620664
05/08/2017, 25.27464413
05/05/2017, 25.27453198
05/04/2017, 25.26581209
05/03/2017, 25.24369327
05/02/2017, 25.26476476
05/01/2017, 25.24285931
04/28/2017, 25.25400144
04/27/2017, 25.2451396
04/26/2017, 25.24377127
04/25/2017, 25.22146249
04/24/2017, 25.2435398
04/21/2017, 25.22685202
04/20/2017, 25.22379487
04/19/2017, 25.21984391
04/18/2017, 25.24057122
04/17/2017, 25.16845533
04/13/2017, 25.1457274
04/12/2017, 25.16697562
04/11/2017, 25.15927533
04/10/2017, 25.1184766
04/07/2017, 25.09848242
04/06/2017, 25.13023298
04/05/2017, 25.12519518
04/04/2017, 25.13527618
04/03/2017, 25.16751769
03/31/2017, 25.11752753
03/30/2017, 25.096994
03/29/2017, 25.12687387
03/28/2017, 25.086011
03/27/2017, 25.11258002
03/24/2017, 25.07088918
03/23/2017, 25.06362562
03/22/2017, 25.0828946
03/21/2017, 25.05586382
03/20/2017, 25.02751358
03/17/2017, 25.0123
03/16/2017, 24.9853
03/15/2017, 25.02292018
03/14/2017, 24.94500398
03/13/2017, 24.9482182
03/10/2017, 24.9916
03/09/2017, 24.97207642
03/08/2017, 25.02099824
03/07/2017, 25.040471
03/06/2017, 25.09494636
03/03/2017, 25.12539136
03/02/2017, 25.10383069
03/01/2017, 25.11561422
02/28/2017, 25.19427893
02/27/2017, 25.20178753
02/24/2017, 25.21668858
02/23/2017, 25.13062784
02/22/2017, 25.12078989
02/21/2017, 25.11302447
02/17/2017, 25.11790511
02/16/2017, 25.08337538
02/15/2017, 25.04294949
02/14/2017, 25.06713576
02/13/2017, 25.10632871
02/10/2017, 25.12128038
02/09/2017, 25.14736602
02/08/2017, 25.19937331
02/07/2017, 25.16965662
02/06/2017, 25.15103182
02/03/2017, 25.0970318
02/02/2017, 25.09207427
02/01/2017, 25.10106364
01/31/2017, 25.10675591
01/30/2017, 25.08303011
01/27/2017, 25.10152318
01/26/2017, 25.10118313
01/25/2017, 25.0959488
01/24/2017, 25.12750907
01/23/2017, 25.16012202
01/20/2017, 25.12944433
01/19/2017, 25.0956282
01/18/2017, 25.13115364
01/17/2017, 25.20064409
01/13/2017, 25.15643209
01/12/2017, 25.15601689
01/11/2017, 25.16033331
01/10/2017, 25.1607448
01/09/2017, 25.20046302
01/06/2017, 25.17061926
01/05/2017, 25.20790962
01/04/2017, 25.18249616
01/03/2017, 25.12295598
12/30/2016, 25.13333484
12/29/2016, 25.11406214
12/28/2016, 25.11849912
12/27/2016, 25.48846702
12/23/2016, 25.50393892
12/22/2016, 25.4932716
12/21/2016, 25.49494288
12/20/2016, 25.46810394
12/19/2016, 25.45477864
12/16/2016, 25.38082276
12/15/2016, 25.37292132
12/14/2016, 25.39322222
12/13/2016, 25.44041836
12/12/2016, 25.43368714
12/09/2016, 25.4434502
12/08/2016, 25.45440258
12/07/2016, 25.48627542
12/06/2016, 25.4327473
12/05/2016, 25.41811716
12/02/2016, 25.3688
12/01/2016, 25.31348678
11/30/2016, 25.34269242
11/29/2016, 25.39465204
11/28/2016, 25.37438647
11/25/2016, 25.36123938
11/23/2016, 25.37501347
11/22/2016, 25.4041966
11/21/2016, 25.40527902
11/18/2016, 25.38141205
11/17/2016, 25.45619853
11/16/2016, 25.49838571
11/15/2016, 25.457801
11/14/2016, 25.46907793
11/11/2016, 25.52113376
11/10/2016, 25.47051856
11/09/2016, 25.4213268
11/08/2016, 25.43327093
11/07/2016, 25.48049249
11/04/2016, 25.54931473
11/03/2016, 25.49811825
11/02/2016, 25.50793236
11/01/2016, 25.49333911
10/31/2016, 25.50022209
10/28/2016, 25.51080682
10/27/2016, 25.4999322
10/26/2016, 25.52425287
10/25/2016, 25.53736509
10/24/2016, 25.564795
10/21/2016, 25.58288913
10/20/2016, 25.57804487
10/19/2016, 25.57552129
10/18/2016, 25.56182449
10/17/2016, 25.56051725
10/14/2016, 25.51652425
10/13/2016, 25.57101313
10/12/2016, 25.53719131
10/11/2016, 25.53620544
10/10/2016, 25.54507922
10/07/2016, 25.56927393
10/06/2016, 25.559928
10/05/2016, 25.58478485
10/04/2016, 25.62622747
10/03/2016, 25.6534602
09/30/2016, 25.70832542
09/29/2016, 25.70405178
09/28/2016, 25.70155104
09/27/2016, 25.697453
09/26/2016, 25.70687307
09/23/2016, 25.68758515
09/22/2016, 25.68008445
09/21/2016, 25.61029527
09/20/2016, 25.58299573
09/19/2016, 25.5748517
09/16/2016, 25.57940065
09/15/2016, 25.60414452
09/14/2016, 25.60986002
09/13/2016, 25.6009177
09/12/2016, 25.63792985
09/09/2016, 25.61181642
09/08/2016, 25.67995063
09/07/2016, 25.74762988
09/06/2016, 25.74158178
09/02/2016, 25.74204743
09/01/2016, 25.77152788
08/31/2016, 25.77380777
08/30/2016, 25.74812
08/29/2016, 25.75208
08/26/2016, 25.70914
08/25/2016, 25.74134
08/24/2016, 25.76559
08/23/2016, 25.79671
08/22/2016, 25.76928
08/19/2016, 25.69812
08/18/2016, 25.73469
08/17/2016, 25.71154
08/16/2016, 25.66802
08/15/2016, 25.6722
08/12/2016, 25.71113
08/11/2016, 25.6458
08/10/2016, 25.70745
08/09/2016, 25.6724
08/08/2016, 25.61655
08/05/2016, 25.63192
08/04/2016, 25.69187
08/03/2016, 25.6496
08/02/2016, 25.67266
08/01/2016, 25.72287
07/29/2016, 25.77923
07/28/2016, 25.71929
07/27/2016, 25.72127
07/26/2016, 25.67981
07/25/2016, 25.69657
07/22/2016, 25.70721
07/21/2016, 25.71107
07/20/2016, 25.69728
07/19/2016, 25.71189
07/18/2016, 25.68295
07/15/2016, 25.69998
07/14/2016, 25.7532
07/13/2016, 25.78774
07/12/2016, 25.74203
07/11/2016, 25.81831
07/08/2016, 25.85015
07/07/2016, 25.79858
07/06/2016, 25.81221
07/05/2016, 25.79691
07/01/2016, 25.76341
06/30/2016, 25.73073
06/29/2016, 25.66585
06/28/2016, 25.66297
06/27/2016, 25.61624
06/24/2016, 25.5913
06/23/2016, 25.59896
06/21/2016, 25.60551
06/20/2016, 25.62242
06/17/2016, 25.63535
06/16/2016, 25.6677
06/15/2016, 25.63052
06/14/2016, 25.588
06/13/2016, 25.62708
06/10/2016, 25.61954
06/09/2016, 25.61921
06/08/2016, 25.59994
06/07/2016, 25.57342
06/06/2016, 25.55552
06/03/2016, 25.59412
06/02/2016, 25.51656
06/01/2016, 25.50085
05/31/2016, 25.45561
05/27/2016, 25.45747
05/26/2016, 25.47206
05/25/2016, 25.45543
05/24/2016, 25.43056
05/23/2016, 25.42616
05/20/2016, 25.42794
05/19/2016, 25.41654
05/18/2016, 25.3885
05/17/2016, 25.45237
05/16/2016, 25.49501
05/13/2016, 25.51317
05/12/2016, 25.50159
05/11/2016, 25.52708
05/10/2016, 25.52968
05/09/2016, 25.5212
05/06/2016, 25.5038
05/05/2016, 25.5186
05/04/2016, 25.51503
05/03/2016, 25.52788
05/02/2016, 25.50902
04/29/2016, 25.49057
04/28/2016, 25.48328
04/27/2016, 25.50469
04/26/2016, 25.40631
04/25/2016, 25.41521
04/22/2016, 25.43955
04/21/2016, 25.39637
04/20/2016, 25.41385
04/19/2016, 25.43083
04/18/2016, 25.39938
04/15/2016, 25.36922
04/14/2016, 25.32761
04/13/2016, 25.34329
04/12/2016, 25.31649
04/11/2016, 25.34335
04/08/2016, 25.37012
04/07/2016, 25.36647
04/06/2016, 25.33359
04/05/2016, 25.33179
04/04/2016, 25.31467
04/01/2016, 25.3211
03/31/2016, 25.29799
03/30/2016, 25.2541
03/29/2016, 25.2563
03/28/2016, 25.1753
03/24/2016, 25.1513
03/23/2016, 25.1729
03/22/2016, 25.1726
03/21/2016, 25.1829
03/18/2016, 25.2141
03/17/2016, 25.1977
03/16/2016, 25.1665
03/15/2016, 25.1093
03/14/2016, 25.1137
03/11/2016, 25.0963
03/10/2016, 25.0824
03/09/2016, 25.0675
03/08/2016, 25.0877
03/07/2016, 25.062
03/04/2016, 25.0273
03/03/2016, 25.0507
03/02/2016, 25.0039
03/01/2016, 25.005
02/29/2016, 25.0571
02/26/2016, 25.0796
02/25/2016, 25.0875
02/24/2016, 25.0212
02/23/2016, 25.0017
02/22/2016, 24.9733
02/19/2016, 24.9707
02/18/2016, 24.9771
02/17/2016, 24.9336
02/16/2016, 24.9085
02/12/2016, 24.9502
02/11/2016, 24.9919
02/10/2016, 24.9914
02/09/2016, 24.9916
02/08/2016, 24.994
02/05/2016, 24.9804
02/04/2016, 25.0193
02/01/2016, 24.9608
01/29/2016, 24.9759
01/28/2016, 24.9518
01/27/2016, 24.9583
01/26/2016, 24.9731
01/25/2016, 24.9225
01/22/2016, 24.9373
01/21/2016, 24.947
01/20/2016, 24.9519
01/19/2016, 24.9097
01/15/2016, 24.9796
01/14/2016, 24.96
01/13/2016, 25.01
01/12/2016, 25
01/11/2016, 24.97
01/08/2016, 25
01/07/2016, 24.98
01/06/2016, 24.95
01/05/2016, 24.91
01/04/2016, 24.9344
12/31/2015, 24.9193
12/30/2015, 24.9497
12/29/2015, 24.9416
12/28/2015, 24.9571
12/24/2015, 24.9704
12/23/2015, 24.9401
12/22/2015, 24.9209
12/21/2015, 24.9046
12/18/2015, 24.9018
12/17/2015, 24.9101
12/16/2015, 24.9125
12/15/2015, 24.9247
12/14/2015, 24.9139
12/11/2015, 25.0427
12/10/2015, 25.0417
12/09/2015, 25.0429
12/08/2015, 25.0386
12/07/2015, 25.0862
12/04/2015, 25.0893
12/03/2015, 25.0718
12/02/2015, 25.1242
12/01/2015, 25.158
11/30/2015, 25.1158
11/27/2015, 25.13
11/25/2015, 25.07
11/24/2015, 25.05
11/23/2015, 25.04
11/20/2015, 25.02
11/19/2015, 25.07
11/18/2015, 25.08
11/17/2015, 25.06
11/16/2015, 25.07
11/13/2015, 25.06
11/12/2015, 25.04
11/11/2015, 25.08
11/10/2015, 25.11
11/09/2015, 25.08
11/06/2015, 25.09
11/05/2015, 25.13
11/04/2015, 25.12
11/03/2015, 25.18
11/02/2015, 25.21
10/30/2015, 25.2
10/29/2015, 25.17
10/28/2015, 25.22
10/27/2015, 25.2
10/26/2015, 25.23
10/23/2015, 25.22
10/22/2015, 25.25
10/21/2015, 25.26
10/20/2015, 25.27
10/19/2015, 25.29
10/16/2015, 25.28
10/15/2015, 25.29
10/14/2015, 25.31
10/13/2015, 25.27
10/12/2015, 25.29
10/09/2015, 25.27
10/08/2015, 25.28
10/07/2015, 25.27
10/06/2015, 25.27
10/05/2015, 25.24
10/02/2015, 25.24
10/01/2015, 25.13
09/30/2015, 25.14
09/29/2015, 25.11
09/28/2015, 25.09
09/25/2015, 25.14
09/24/2015, 25.17
09/23/2015, 25.18
09/22/2015, 25.18
09/21/2015, 25.21
09/18/2015, 25.28
09/17/2015, 25.33
09/16/2015, 25.22
09/15/2015, 25.2
09/14/2015, 25.23
09/11/2015, 25.26
09/10/2015, 25.23
09/09/2015, 25.23
09/08/2015, 25.27
09/04/2015, 25.24
09/03/2015, 25.24
09/02/2015, 25.23
09/01/2015, 25.2
08/31/2015, 25.22
08/28/2015, 25.23
08/27/2015, 25.23
08/26/2015, 25.19
08/25/2015, 25.21
08/24/2015, 25.31
08/21/2015, 25.36
08/20/2015, 25.36
08/19/2015, 25.41
08/18/2015, 25.38
08/17/2015, 25.42
08/14/2015, 25.37
08/13/2015, 25.38
08/12/2015, 25.44
08/11/2015, 25.43
08/10/2015, 25.39
08/07/2015, 25.38
08/06/2015, 25.37
08/05/2015, 25.35
08/04/2015, 25.36
08/03/2015, 25.43
07/31/2015, 25.41
07/30/2015, 25.34
07/29/2015, 25.34
07/28/2015, 25.35
07/27/2015, 25.33
07/24/2015, 25.31
07/23/2015, 25.35
07/22/2015, 25.33
07/21/2015, 25.32
07/20/2015, 25.31
07/17/2015, 25.34
07/16/2015, 25.37
07/15/2015, 25.35
07/14/2015, 25.35
07/13/2015, 25.29
07/10/2015, 25.33
07/09/2015, 25.3
07/08/2015, 25.33
07/07/2015, 25.31
07/06/2015, 25.28
07/02/2015, 25.27
07/01/2015, 25.25
06/30/2015, 25.3
06/29/2015, 25.33
06/26/2015, 25.34
06/25/2015, 25.36
06/24/2015, 25.37
06/23/2015, 25.38
06/22/2015, 25.43
06/19/2015, 25.44
06/18/2015, 25.43
06/17/2015, 25.39
06/16/2015, 25.39
06/15/2015, 25.35
06/12/2015, 25.36
06/11/2015, 25.41
06/10/2015, 25.35
06/09/2015, 25.31
06/08/2015, 25.34
06/05/2015, 25.32
06/04/2015, 25.4
06/03/2015, 25.41
06/02/2015, 25.43
06/01/2015, 25.43
05/29/2015, 25.5
05/28/2015, 25.52
05/27/2015, 25.51
05/26/2015, 25.45
05/22/2015, 25.49
05/21/2015, 25.55
05/20/2015, 25.5
05/19/2015, 25.48
05/18/2015, 25.54
05/15/2015, 25.6
05/14/2015, 25.56
05/13/2015, 25.49
05/12/2015, 25.47
05/11/2015, 25.49
05/08/2015, 25.57
05/07/2015, 25.47
05/06/2015, 25.44
05/05/2015, 25.43
05/04/2015, 25.49
05/01/2015, 25.5
04/30/2015, 25.53
04/29/2015, 25.55
04/28/2015, 25.61
04/27/2015, 25.63
04/24/2015, 25.65
04/23/2015, 25.63
04/22/2015, 25.59
04/21/2015, 25.64
04/20/2015, 25.65
04/17/2015, 25.66
04/16/2015, 25.69
04/15/2015, 25.69
04/14/2015, 25.64
04/13/2015, 25.6
04/10/2015, 25.61
04/09/2015, 25.61
04/08/2015, 25.64
04/07/2015, 25.64
04/06/2015, 25.66
04/02/2015, 25.61
04/01/2015, 25.57
03/31/2015, 25.54
03/30/2015, 25.59
03/27/2015, 25.55
03/26/2015, 25.51
03/25/2015, 25.58
03/24/2015, 25.67
03/23/2015, 25.68
03/20/2015, 25.66
03/19/2015, 25.53
03/18/2015, 25.61
03/17/2015, 25.45
03/16/2015, 25.46
03/13/2015, 25.37
03/12/2015, 25.41
03/11/2015, 25.35
03/10/2015, 25.34
03/09/2015, 25.42
03/06/2015, 25.39
03/05/2015, 25.54
03/04/2015, 25.51
03/03/2015, 25.53
03/02/2015, 25.59
02/27/2015, 25.6
02/26/2015, 25.6
02/25/2015, 25.66
02/24/2015, 25.65
02/23/2015, 25.59
02/20/2015, 25.6
02/19/2015, 25.53
02/18/2015, 25.55
02/17/2015, 25.5
02/13/2015, 25.52
02/12/2015, 25.52
02/11/2015, 25.4
02/10/2015, 25.42
02/09/2015, 25.36
02/06/2015, 25.4
02/05/2015, 25.54
02/04/2015, 25.48
02/03/2015, 25.53
02/02/2015, 25.46
01/30/2015, 25.43
01/29/2015, 25.47
01/28/2015, 25.38
01/27/2015, 25.46
01/26/2015, 25.47
01/23/2015, 25.42
01/22/2015, 25.42
01/21/2015, 25.39
01/20/2015, 25.39
01/16/2015, 25.37
