IQ Hedge Long/Short Tracker ETF
Daily Prices Since Inception

Date, NAV
12/26/2017, 21.95313143
12/22/2017, 21.97086205
12/21/2017, 21.96817466
12/20/2017, 21.93086075
12/19/2017, 21.95516282
12/18/2017, 22.0198173
12/15/2017, 21.92025705
12/14/2017, 21.83436258
12/13/2017, 21.87632477
12/12/2017, 21.88661812
12/11/2017, 21.88558587
12/08/2017, 21.87254344
12/07/2017, 21.83138534
12/06/2017, 21.77494478
12/05/2017, 21.77733476
12/04/2017, 21.79656752
12/01/2017, 21.82364398
11/30/2017, 21.84102699
11/29/2017, 21.78889031
11/28/2017, 21.83880516
11/27/2017, 21.72702831
11/24/2017, 21.75843591
11/22/2017, 21.71516907
11/21/2017, 21.71607637
11/20/2017, 21.61539257
11/17/2017, 21.55865006
11/16/2017, 21.59589492
11/15/2017, 21.4905534
11/14/2017, 21.51317803
11/13/2017, 21.53063055
11/10/2017, 21.54755066
11/09/2017, 21.59658707
11/08/2017, 21.70217134
11/07/2017, 21.68370758
11/06/2017, 21.74082035
11/03/2017, 21.749109
11/02/2017, 21.70870286
11/01/2017, 21.69770641
10/31/2017, 21.6793617
10/30/2017, 21.64283184
10/27/2017, 21.64207654
10/26/2017, 21.55146674
10/25/2017, 21.51033465
10/24/2017, 21.58433048
10/23/2017, 21.54786061
10/20/2017, 21.56271884
10/19/2017, 21.51623207
10/18/2017, 21.54602542
10/17/2017, 21.5201699
10/16/2017, 21.53842911
10/13/2017, 21.53222964
10/12/2017, 21.48665492
10/11/2017, 21.49535712
10/10/2017, 21.48541172
10/09/2017, 21.42361608
10/06/2017, 21.42984365
10/05/2017, 21.44140689
10/04/2017, 21.40120084
10/03/2017, 21.42541782
10/02/2017, 21.38571332
09/29/2017, 21.35105914
09/28/2017, 21.28019815
09/27/2017, 21.24304393
09/26/2017, 21.18160269
09/25/2017, 21.18726036
09/22/2017, 21.22364713
09/21/2017, 21.20915635
09/20/2017, 21.23954235
09/19/2017, 21.23671417
09/18/2017, 21.19826951
09/15/2017, 21.16540987
09/14/2017, 21.15863731
09/13/2017, 21.15406873
09/12/2017, 21.19487008
09/11/2017, 21.15198424
09/08/2017, 21.04600632
09/07/2017, 21.06021745
09/06/2017, 21.03169849
09/05/2017, 21.01172079
09/01/2017, 21.10691007
08/31/2017, 21.11580047
08/30/2017, 21.02259059
08/29/2017, 20.96644842
08/28/2017, 20.97233354
08/25/2017, 20.96804291
08/24/2017, 20.96290664
08/23/2017, 20.96223389
08/22/2017, 20.99319263
08/21/2017, 20.90163224
08/18/2017, 20.93070145
08/17/2017, 20.94003355
08/16/2017, 21.05139264
08/15/2017, 21.00213999
08/14/2017, 20.999348
08/11/2017, 20.90314843
08/10/2017, 20.87992775
08/09/2017, 21.05797316
08/08/2017, 21.07084055
08/07/2017, 21.12577812
08/04/2017, 21.09812946
08/03/2017, 21.08122289
08/02/2017, 21.08002405
08/01/2017, 21.08521712
07/31/2017, 21.01348078
07/28/2017, 21.01451428
07/27/2017, 21.00944285
07/26/2017, 21.06811116
07/25/2017, 21.0390358
07/24/2017, 21.05184949
07/21/2017, 21.04786296
07/20/2017, 21.05422073
07/19/2017, 21.02737276
07/18/2017, 20.98317783
07/17/2017, 20.9505396
07/14/2017, 20.97476993
07/13/2017, 20.9395417
07/12/2017, 20.92843196
07/11/2017, 20.84186444
07/10/2017, 20.85836391
07/07/2017, 20.83527042
07/06/2017, 20.7896045
07/05/2017, 20.87294309
07/03/2017, 20.78854991
06/30/2017, 20.80240044
06/29/2017, 20.78206444
06/28/2017, 20.9003356
06/27/2017, 20.78338773
06/26/2017, 20.86381088
06/23/2017, 20.85415028
06/22/2017, 20.84348733
06/21/2017, 20.83191264
06/20/2017, 20.83112224
06/19/2017, 20.89377528
06/16/2017, 20.77887661
06/15/2017, 20.7500975
06/14/2017, 20.82599432
06/13/2017, 20.80314653
06/12/2017, 20.71467628
06/09/2017, 20.74821531
06/08/2017, 20.80284959
06/07/2017, 20.77411473
06/06/2017, 20.7496401
06/05/2017, 20.79288479
06/02/2017, 20.8452
06/01/2017, 20.74482153
05/31/2017, 20.64074875
05/30/2017, 20.63505927
05/26/2017, 20.65449653
05/25/2017, 20.65508232
05/24/2017, 20.60285304
05/23/2017, 20.58586617
05/22/2017, 20.56241164
05/19/2017, 20.51104969
05/18/2017, 20.46413018
05/17/2017, 20.42520417
05/16/2017, 20.61995635
05/15/2017, 20.58713721
05/12/2017, 20.5333
05/11/2017, 20.50667162
05/10/2017, 20.54955355
05/09/2017, 20.52976365
05/08/2017, 20.52321528
05/05/2017, 20.55305138
05/04/2017, 20.49780061
05/03/2017, 20.46743396
05/02/2017, 20.45763111
05/01/2017, 20.40590522
04/28/2017, 20.36180544
04/27/2017, 20.3807929
04/26/2017, 20.3401515
04/25/2017, 20.32174754
04/24/2017, 20.26742396
04/21/2017, 20.10651156
04/20/2017, 20.12555036
04/19/2017, 20.02818762
04/18/2017, 20.02406316
04/17/2017, 20.07275667
04/13/2017, 19.98300827
04/12/2017, 20.03675143
04/11/2017, 20.07810452
04/10/2017, 20.05530375
04/07/2017, 20.0403715
04/06/2017, 20.03840552
04/05/2017, 19.99597834
04/04/2017, 20.06281505
04/03/2017, 20.10368426
03/31/2017, 20.10758392
03/30/2017, 20.11623034
03/29/2017, 20.09846162
03/28/2017, 20.10316517
03/27/2017, 20.06261517
03/24/2017, 20.03360436
03/23/2017, 20.00577904
03/22/2017, 19.99141269
03/21/2017, 19.95870721
03/20/2017, 20.10875951
03/17/2017, 20.1305
03/16/2017, 20.1264
03/15/2017, 20.11893351
03/14/2017, 20.00332427
03/13/2017, 20.04250247
03/10/2017, 20.0497
03/09/2017, 19.98329977
03/08/2017, 19.98747103
03/07/2017, 19.97889821
03/06/2017, 20.04479745
03/03/2017, 20.11866291
03/02/2017, 20.08543556
03/01/2017, 20.17301647
02/28/2017, 20.04805912
02/27/2017, 20.0795111
02/24/2017, 20.05387206
02/23/2017, 20.04763852
02/22/2017, 20.02324397
02/21/2017, 20.02247788
02/17/2017, 19.97171128
02/16/2017, 19.9495779
02/15/2017, 19.91639014
02/14/2017, 19.84525975
02/13/2017, 19.83133789
02/10/2017, 19.7798264
02/09/2017, 19.75947701
02/08/2017, 19.70579434
02/07/2017, 19.69192668
02/06/2017, 19.67738093
02/03/2017, 19.70939141
02/02/2017, 19.60076789
02/01/2017, 19.61523005
01/31/2017, 19.59636914
01/30/2017, 19.56926441
01/27/2017, 19.65144119
01/26/2017, 19.6601241
01/25/2017, 19.68057989
01/24/2017, 19.58580434
01/23/2017, 19.52821092
01/20/2017, 19.53358246
01/19/2017, 19.4695088
01/18/2017, 19.5395831
01/17/2017, 19.55441276
01/13/2017, 19.65621484
01/12/2017, 19.60751722
01/11/2017, 19.63656043
01/10/2017, 19.5903079
01/09/2017, 19.56821342
01/06/2017, 19.58510925
01/05/2017, 19.61741783
01/04/2017, 19.60386516
01/03/2017, 19.45908901
12/30/2016, 19.3898369
12/29/2016, 19.37093969
12/28/2016, 19.36779342
12/27/2016, 19.50244318
12/23/2016, 19.51777972
12/22/2016, 19.48212628
12/21/2016, 19.50586744
12/20/2016, 19.50637934
12/19/2016, 19.45503795
12/16/2016, 19.40228958
12/15/2016, 19.43658853
12/14/2016, 19.39544915
12/13/2016, 19.51442566
12/12/2016, 19.42823942
12/09/2016, 19.4900314
12/08/2016, 19.46678293
12/07/2016, 19.44660853
12/06/2016, 19.27693513
12/05/2016, 19.19678423
12/02/2016, 19.0928
12/01/2016, 19.07619654
11/30/2016, 19.14442286
11/29/2016, 19.22801152
11/28/2016, 19.1897966
11/25/2016, 19.25403746
11/23/2016, 19.20512775
11/22/2016, 19.20816472
11/21/2016, 19.17172938
11/18/2016, 19.09543205
11/17/2016, 19.18290407
11/16/2016, 19.13484825
11/15/2016, 19.17586294
11/14/2016, 19.09459295
11/11/2016, 19.12185198
11/10/2016, 19.10641794
11/09/2016, 19.04881581
11/08/2016, 18.94788582
11/07/2016, 18.93275977
11/04/2016, 18.77268117
11/03/2016, 18.7798799
11/02/2016, 18.84181428
11/01/2016, 18.94318627
10/31/2016, 19.02347527
10/28/2016, 19.0102869
10/27/2016, 19.01506055
10/26/2016, 19.06891771
10/25/2016, 19.12795392
10/24/2016, 19.15650263
10/21/2016, 19.1403464
10/20/2016, 19.16078309
10/19/2016, 19.18427586
10/18/2016, 19.16212238
10/17/2016, 19.07696833
10/14/2016, 19.09790032
10/13/2016, 19.10948771
10/12/2016, 19.14569984
10/11/2016, 19.16368966
10/10/2016, 19.34757712
10/07/2016, 19.2898092
10/06/2016, 19.33241748
10/05/2016, 19.36194258
10/04/2016, 19.32063009
10/03/2016, 19.36624084
09/30/2016, 19.42624994
09/29/2016, 19.33910081
09/28/2016, 19.49905541
09/27/2016, 19.44387746
09/26/2016, 19.37535785
09/23/2016, 19.47929701
09/22/2016, 19.55515675
09/21/2016, 19.43447476
09/20/2016, 19.2796587
09/19/2016, 19.25299837
09/16/2016, 19.21643404
09/15/2016, 19.31495535
09/14/2016, 19.2003795
09/13/2016, 19.19847982
09/12/2016, 19.39458135
09/09/2016, 19.24501055
09/08/2016, 19.53390576
09/07/2016, 19.59932801
09/06/2016, 19.59112259
09/02/2016, 19.55100179
09/01/2016, 19.47625284
08/31/2016, 19.44347667
08/30/2016, 19.46447
08/29/2016, 19.46958
08/26/2016, 19.38913
08/25/2016, 19.42206
08/24/2016, 19.43874
08/23/2016, 19.50389
08/22/2016, 19.44117
08/19/2016, 19.39718
08/18/2016, 19.44757
08/17/2016, 19.40959
08/16/2016, 19.3972
08/15/2016, 19.46721
08/12/2016, 19.43275
08/11/2016, 19.43831
08/10/2016, 19.40021
08/09/2016, 19.41111
08/08/2016, 19.34409
08/05/2016, 19.35059
08/04/2016, 19.27015
08/03/2016, 19.21618
08/02/2016, 19.22138
08/01/2016, 19.34576
07/29/2016, 19.36299
07/28/2016, 19.32231
07/27/2016, 19.32169
07/26/2016, 19.27627
07/25/2016, 19.26747
07/22/2016, 19.2721
07/21/2016, 19.22382
07/20/2016, 19.25618
07/19/2016, 19.17907
07/18/2016, 19.20326
07/15/2016, 19.1775
07/14/2016, 19.22292
07/13/2016, 19.1804
07/12/2016, 19.16913
07/11/2016, 19.11792
07/08/2016, 19.0418
07/07/2016, 18.86134
07/06/2016, 18.86188
07/05/2016, 18.80605
07/01/2016, 18.89641
06/30/2016, 18.89679
06/29/2016, 18.73119
06/28/2016, 18.55224
06/27/2016, 18.32227
06/24/2016, 18.53497
06/23/2016, 19.07504
06/21/2016, 18.90493
06/20/2016, 18.87975
06/17/2016, 18.75302
06/16/2016, 18.79365
06/15/2016, 18.76673
06/14/2016, 18.73555
06/13/2016, 18.84938
06/10/2016, 18.92558
06/09/2016, 19.07568
06/08/2016, 19.13477
06/07/2016, 19.08616
06/06/2016, 19.07858
06/03/2016, 19.04335
06/02/2016, 19.06631
06/01/2016, 19.02392
05/31/2016, 18.99083
05/27/2016, 19.00786
05/26/2016, 18.96578
05/25/2016, 18.96871
05/24/2016, 18.8806
05/23/2016, 18.73454
05/20/2016, 18.73726
05/19/2016, 18.665
05/18/2016, 18.71357
05/17/2016, 18.68729
05/16/2016, 18.77717
05/13/2016, 18.69339
05/12/2016, 18.76102
05/11/2016, 18.78605
05/10/2016, 18.90072
05/09/2016, 18.78116
05/06/2016, 18.74165
05/05/2016, 18.74261
05/04/2016, 18.75062
05/03/2016, 18.85624
05/02/2016, 18.9571
04/29/2016, 18.87911
04/28/2016, 18.92535
04/27/2016, 19.02957
04/26/2016, 19.00317
04/25/2016, 18.98897
04/22/2016, 19.02409
04/21/2016, 18.99704
04/20/2016, 19.05006
04/19/2016, 19.01886
04/18/2016, 18.9414
04/15/2016, 18.8829
04/14/2016, 18.881
04/13/2016, 18.8757
04/12/2016, 18.7036
04/11/2016, 18.6416
04/08/2016, 18.66
04/07/2016, 18.6346
04/06/2016, 18.71925
04/05/2016, 18.6263
04/04/2016, 18.69948
04/01/2016, 18.75249
03/31/2016, 18.6839
03/30/2016, 18.6449
03/29/2016, 18.5956
03/28/2016, 18.4985
03/24/2016, 18.4748
03/23/2016, 18.5318
03/22/2016, 18.6049
03/21/2016, 18.5884
03/18/2016, 18.5891
03/17/2016, 18.5311
03/16/2016, 18.4889
03/15/2016, 18.4161
03/14/2016, 18.4555
03/11/2016, 18.4416
03/10/2016, 18.2988
03/09/2016, 18.2951
03/08/2016, 18.2597
03/07/2016, 18.3175
03/04/2016, 18.2885
03/03/2016, 18.2569
03/02/2016, 18.197
03/01/2016, 18.1878
02/29/2016, 18.0156
02/26/2016, 18.0637
02/25/2016, 18.0422
02/24/2016, 17.9634
02/23/2016, 17.9177
02/22/2016, 17.9627
02/19/2016, 17.8357
02/18/2016, 17.8008
02/17/2016, 17.8342
02/16/2016, 17.6885
02/12/2016, 17.5909
02/11/2016, 17.5233
02/10/2016, 17.581
02/09/2016, 17.5809
02/08/2016, 17.5967
02/05/2016, 17.7435
02/04/2016, 17.9366
02/03/2016, 17.9411
02/02/2016, 17.942
02/01/2016, 18.059
01/29/2016, 18.0792
01/28/2016, 17.9255
01/27/2016, 17.9277
01/26/2016, 18.0502
01/25/2016, 18.0041
01/22/2016, 18.0856
01/21/2016, 17.9097
01/20/2016, 17.9021
01/19/2016, 17.9388
01/15/2016, 17.9673
01/14/2016, 18.14
01/13/2016, 18.1
01/12/2016, 18.27
01/11/2016, 18.17
01/08/2016, 18.19
01/07/2016, 18.24
01/06/2016, 18.39
01/05/2016, 18.48
01/04/2016, 18.4958
12/31/2015, 18.6213
12/30/2015, 18.6897
12/29/2015, 18.7241
12/28/2015, 18.9978
12/24/2015, 19.0238
12/23/2015, 19.0284
12/22/2015, 18.947
12/21/2015, 18.8929
12/18/2015, 18.8226
12/17/2015, 18.9301
12/16/2015, 19.0272
12/15/2015, 18.8992
12/14/2015, 18.7753
12/11/2015, 18.8634
12/10/2015, 19.0757
12/09/2015, 19.0436
12/08/2015, 19.1212
12/07/2015, 19.2157
12/04/2015, 19.2802
12/03/2015, 19.1372
12/02/2015, 19.2868
12/01/2015, 19.3014
11/30/2015, 19.2077
11/27/2015, 19.25
11/25/2015, 19.24
11/24/2015, 19.23
11/23/2015, 19.22
11/20/2015, 19.21
11/19/2015, 19.21
11/18/2015, 19.23
11/17/2015, 19.14
11/16/2015, 19.12
11/13/2015, 19.03
11/12/2015, 19.11
11/11/2015, 19.19
11/10/2015, 19.24
11/09/2015, 19.22
11/06/2015, 19.29
11/05/2015, 19.32
11/04/2015, 19.34
11/03/2015, 19.37
11/02/2015, 19.36
10/30/2015, 19.27
10/29/2015, 19.28
10/28/2015, 19.35
10/27/2015, 19.28
10/26/2015, 19.3
10/23/2015, 19.32
10/22/2015, 19.24
10/21/2015, 19.16
10/20/2015, 19.19
10/19/2015, 19.25
10/16/2015, 19.25
10/15/2015, 19.2
10/14/2015, 19.07
10/13/2015, 19.08
10/12/2015, 19.17
10/09/2015, 19.17
10/08/2015, 19.13
10/07/2015, 19.12
10/06/2015, 19.02
10/05/2015, 19.09
10/02/2015, 18.97
10/01/2015, 18.79
09/30/2015, 18.78
09/29/2015, 18.62
09/28/2015, 18.64
09/25/2015, 18.93
09/24/2015, 19.01
09/23/2015, 19.07
09/22/2015, 19.09
09/21/2015, 19.23
09/18/2015, 19.28
09/17/2015, 19.43
09/16/2015, 19.37
09/15/2015, 19.3
09/14/2015, 19.23
09/11/2015, 19.27
09/10/2015, 19.22
09/09/2015, 19.18
09/08/2015, 19.28
09/04/2015, 19.07
09/03/2015, 19.17
09/02/2015, 19.14
09/01/2015, 18.98
08/31/2015, 19.2
08/28/2015, 19.3
08/27/2015, 19.29
08/26/2015, 19.09
08/25/2015, 18.82
08/24/2015, 18.83
08/21/2015, 19.22
08/20/2015, 19.46
08/19/2015, 19.7
08/18/2015, 19.76
08/17/2015, 19.83
08/14/2015, 19.74
08/13/2015, 19.72
08/12/2015, 19.76
08/11/2015, 19.79
08/10/2015, 19.88
08/07/2015, 19.81
08/06/2015, 19.83
08/05/2015, 19.95
08/04/2015, 19.93
08/03/2015, 19.96
07/31/2015, 20
07/30/2015, 19.95
07/29/2015, 19.94
07/28/2015, 19.91
07/27/2015, 19.8
07/24/2015, 19.88
07/23/2015, 19.99
07/22/2015, 20.05
07/21/2015, 20.05
07/20/2015, 20.09
07/17/2015, 20.09
07/16/2015, 20.07
07/15/2015, 19.97
07/14/2015, 19.98
07/13/2015, 19.93
07/10/2015, 19.84
07/09/2015, 19.7
07/08/2015, 19.66
07/07/2015, 19.85
07/06/2015, 19.77
07/02/2015, 19.8
07/01/2015, 19.8
06/30/2015, 19.76
06/29/2015, 19.69
06/26/2015, 19.87
06/25/2015, 19.93
06/24/2015, 19.94
06/23/2015, 20.01
06/22/2015, 20.03
06/19/2015, 19.97
06/18/2015, 19.99
06/17/2015, 19.89
06/16/2015, 19.88
06/15/2015, 19.83
06/12/2015, 19.87
06/11/2015, 19.93
06/10/2015, 19.88
06/09/2015, 19.79
06/08/2015, 19.84
06/05/2015, 19.88
06/04/2015, 19.92
06/03/2015, 19.98
06/02/2015, 19.99
06/01/2015, 20.03
05/29/2015, 20.03
05/28/2015, 20.07
05/27/2015, 20.11
05/26/2015, 20.03
05/22/2015, 20.11
05/21/2015, 20.12
05/20/2015, 20.07
05/19/2015, 20.06
05/18/2015, 20.1
05/15/2015, 20.11
05/14/2015, 20.07
05/13/2015, 19.96
05/12/2015, 19.96
05/11/2015, 19.99
05/08/2015, 20.07
05/07/2015, 19.92
05/06/2015, 19.85
05/05/2015, 19.86
05/04/2015, 20.04
05/01/2015, 20.02
04/30/2015, 19.93
04/29/2015, 20.03
04/28/2015, 20.12
04/27/2015, 20.14
04/24/2015, 20.2
04/23/2015, 20.17
04/22/2015, 20.13
04/21/2015, 20.11
04/20/2015, 20.09
04/17/2015, 20.04
04/16/2015, 20.15
04/15/2015, 20.14
04/14/2015, 20.09
04/13/2015, 20.07
04/10/2015, 20.11
04/09/2015, 19.88
04/08/2015, 19.96
04/07/2015, 19.96
04/06/2015, 19.94
04/02/2015, 19.88
04/01/2015, 19.86
03/31/2015, 19.8
03/30/2015, 19.94
03/27/2015, 19.82
03/26/2015, 19.76
03/25/2015, 19.81
03/24/2015, 19.96
03/23/2015, 19.99
