Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
08/30/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,154.883,154.413,0.30438,0.47,2525.45,391148902.2828865620718
08/29/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,154.413,151.4425,1.96147,2.9705,2545.45,393050201.9058732250098
08/28/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,151.4425,152.9775,-1.00342,-1.535,2545.45,385488949.7783878681105
08/25/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,152.9775,159.473,-4.07310,-6.4955,2475.45,378687786.8607612136215
08/24/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,159.473,163.6335,-2.54257,-4.1605,2475.45,394767056.8158465984858
08/23/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,163.6335,149.315,9.58946,14.3185,2395.45,391975476.6000252981591
08/22/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,149.315,177.2095,-15.74097,-27.8945,2325.45,347224209.986694517899
08/21/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,177.2095,198.581,-10.76211,-21.3715,1845.45,327030848.3624360725287
08/18/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,198.581,197.1995,0.70056,1.3815,1775.45,352570161.9737989087426
08/17/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,197.1995,154.278,27.82088,42.9215,2135.45,421109201.0996628977827
08/16/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,154.278,156.6645,-1.52332,-2.3865,2135.45,329452586.4784332239388
08/15/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,156.6645,156.8205,-0.09948,-0.156,1785.45,279716257.2012892428717
08/14/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,156.8205,219.68,-28.61412,-62.8595,1635.45,256471712.0285532441093
08/11/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,219.68,217.7005,0.90928,1.9795,1345.45,295567931.111255076128
08/10/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,217.7005,157.659,38.08314,60.0415,1565.45,340798727.5659403937573
08/09/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,157.659,153.696,2.57847,3.963,2415.45,380817054.8500972507614
08/08/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,153.696,144.991,6.00382,8.705,2685.45,412742555.9690252193216
08/07/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,144.991,149.4515,-2.98458,-4.4605,2635.45,382116184.5181718169286
08/04/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,149.4515,149.21,0.16185,0.2415,2635.45,393871598.5855505189819
08/03/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,149.21,147.3155,1.28602,1.8945,2635.45,393235137.987574517066
08/02/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,147.3155,144.2685,2.11203,3.047,2635.45,388242282.4891665020363
08/01/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,144.2685,145.5075,-0.85150,-1.239,2635.45,380212073.6194651445301
07/31/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,145.5075,148.514,-2.02439,-3.0065,2625.45,382022318.2090811543595
07/28/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,148.514,149.3415,-0.55410,-0.8275,2625.45,389915726.4505505115444
07/27/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,149.3415,146.7075,1.79541,2.634,2765.45,412996094.3483771847759
07/26/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,146.7075,144.5185,1.51468,2.189,2755.45,404244830.3418811638795
07/25/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,144.5185,147.325,-1.90497,-2.8065,2755.45,398213155.5221318131801
07/24/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,147.325,149.0065,-1.12847,-1.6815,2755.45,405946319.241467835445
07/21/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,149.0065,151.4905,-1.63971,-2.484,2746.39,409230030.1773288487849
07/20/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,151.4905,152.7515,-0.82552,-1.261,2696.39,408477539.0816248684913
07/19/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,152.7515,159.5315,-4.24994,-6.78,2696.39,411877687.4525255451619
07/18/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,159.5315,163.691,-2.54107,-4.1595,2606.39,415801379.7758455989499
07/17/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,163.691,167.138,-2.06237,-3.447,2626.39,429916480.8969886319486
07/14/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,167.138,178.122,-6.16656,-10.984,2576.39,430612748.8149066592948
07/13/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,178.122,182.124,-2.19740,-4.002,2323.89,413936016.6348694131012
07/12/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,182.124,192.654,-5.46576,-10.53,2048.89,373152126.2584574448504
07/11/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,192.654,196.85,-2.13157,-4.196,1996.39,384612607.8092775283884
07/10/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,196.85,206.012,-4.44731,-9.162,1983.89,390528837.18223489501
07/07/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,206.012,218.966,-5.91599,-12.954,1908.89,393254341.5828629676952
07/06/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,218.966,200.134,9.40970,18.832,1896.39,415245033.6103390704636
07/05/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,200.134,205.132,-2.43648,-4.998,1926.39,385536228.4550642543964
07/03/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,205.132,196.594,4.34296,8.538,1926.39,395164327.9774762940472
06/30/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,196.594,190.144,3.39217,6.45,1926.39,378716806.2243042263124
06/29/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,190.144,181.432,4.80180,8.712,1891.39,359636547.7530041751424
06/28/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,181.432,191.178,-5.09787,-9.746,2153.89,390784654.0596761060272
06/27/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,191.178,179.636,6.42522,11.542,2133.89,407952910.4893335166788
06/26/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,179.636,187.464,-4.17574,-7.828,2008.89,360869046.7923187584456
06/23/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,187.464,190.638,-1.66494,-3.174,1978.89,370970721.3184174872144
06/22/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,190.638,196.928,-3.19406,-6.29,1938.89,369626199.6405735123948
06/21/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,196.928,193.722,1.65495,3.206,1893.89,372960060.6381668956288
06/20/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,193.722,194.95,-0.62991,-1.228,1918.89,371731297.8212695368612
06/19/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,194.95,202.256,-3.61225,-7.306,2126.39,414539820.30696821327
06/16/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,202.256,206.074,-1.85273,-3.818,2121.39,429063949.0125989378976
06/15/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,206.074,201.65,2.19390,4.424,2196.39,452618967.7914243015204
06/14/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,201.65,201.3,0.17387,0.35,2196.39,442902136.39343493309
06/13/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,201.3,215.572,-6.62053,-14.272,2196.39,442133399.73220159698
06/12/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,215.572,211.646,1.85498,3.926,2196.39,473480284.3868363768712
06/09/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,211.646,209.38,1.08224,2.266,2196.39,464857255.4382590123916
06/08/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,209.38,217.044,-3.53108,-7.664,1991.39,416957334.654388327748
06/07/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,217.044,220.588,-1.60662,-3.544,1976.39,428963691.1449377218824
06/06/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,220.588,213.61,3.26670,6.978,1976.39,435968018.9375404166648
06/05/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,213.61,209.282,2.06802,4.328,2011.39,429653116.303008361306
06/02/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,209.282,207.708,0.75779,1.574,1966.39,411530128.3892429936372
06/01/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,207.708,215.538,-3.63277,-7.83,1906.39,395972549.8041536478168
05/31/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,215.538,216.224,-0.31726,-0.686,1836.39,395811927.1111737099348
05/30/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,216.224,221.034,-2.17614,-4.81,1796.39,388422730.9671910487104
05/26/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,221.034,224.684,-1.62450,-3.65,1796.39,397063369.0829977535364
05/25/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,224.684,222.886,0.80669,1.798,1701.39,382275214.2644311158264
05/24/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,222.886,236.092,-5.59358,-13.206,1633.89,364171309.2161524348956
05/23/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,236.092,232.038,1.74713,4.054,1603.89,378665706.6397165396632
05/22/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,232.038,250.614,-7.41220,-18.576,1456.39,337937929.7121738408348
05/19/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,250.614,317.838,-21.15040,-67.224,1356.39,339930438.9095179882044
05/18/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,317.838,315.774,0.65363,2.064,1161.39,369134021.2373745215148
05/17/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,315.774,232.856,35.60913,82.918,1336.39,421997361.3265585051404
05/16/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,232.856,236.114,-1.37984,-3.258,1616.39,376386217.1089991806576
05/15/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,236.114,246.766,-4.31664,-10.652,1611.39,380471847.2298512065044
05/12/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,246.766,254.998,-3.22826,-8.232,1471.39,363089138.4168726243436
05/11/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,254.998,250.926,1.62279,4.072,1471.39,375201624.6890806896508
05/10/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,250.926,249.916,0.40414,1.01,1471.39,369210122.7332459906796
05/09/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,249.916,249.93,-0.00560,-0.014,1476.39,368973598.3679726493336
05/08/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,249.93,260.612,-4.09881,-10.682,1458.89,364620492.834421982778
05/05/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,260.612,259.794,0.31486,0.818,1448.89,377598240.7352634008552
05/04/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,259.794,273.864,-5.13759,-14.07,1448.89,376413048.3384380610324
05/03/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,273.864,265.282,3.23505,8.582,1446.39,396114277.1200181726544
05/02/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,265.282,261.434,1.47188,3.848,1436.39,381048534.1865767712372
05/01/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,261.434,282.492,-7.45437,-21.058,1436.39,375521303.6939314073764
04/28/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,282.492,285.444,-1.03418,-2.952,1403.89,396587824.0146502411032
04/27/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,285.444,286.144,-0.24463,-0.7,1373.89,392168788.6545382645224
04/26/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,286.144,289.008,-0.99098,-2.864,1333.89,381684751.9770049367424
04/25/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,289.008,298.33,-3.12473,-9.322,1308.89,378279814.2563542927968
04/24/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,298.33,379.98,-21.48797,-81.65,1243.89,371089841.130689033418
04/21/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,379.98,380.534,-0.14558,-0.554,841.39,319711547.244123014508
04/20/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,380.534,393.948,-3.40502,-13.414,841.39,320177677.5593323522364
04/19/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,393.948,380.688,3.48317,13.26,831.39,327524609.1987151253208
04/18/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,380.688,381.684,-0.26095,-0.996,831.39,316500371.6902750201248
04/17/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,381.684,434.816,-12.21942,-53.132,948.89,362176306.5890990280264
04/13/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,434.816,420.362,3.43846,14.454,938.89,408244594.5452407828736
04/12/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,420.362,399.91,5.11415,20.452,956.39,402030206.8267646682052
04/11/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,399.91,379.19,5.46428,20.72,1106.39,442456609.125209839286
04/10/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,379.19,348.058,8.94449,31.132,1131.39,429011948.780196341574
04/07/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,348.058,329.28,5.70275,18.778,1131.39,393789500.9587214279268
04/06/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,329.28,345.702,-4.75033,-16.422,1143.89,376660250.888322612288
04/05/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,345.702,318.398,8.57543,27.304,1143.89,395445220.0333907425692
04/04/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,318.398,329.464,-3.35879,-11.066,1096.39,349088529.8953478592908
04/03/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,329.464,323.904,1.71656,5.56,1088.89,358750206.7330852804144
03/31/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,323.904,307.056,5.48695,16.848,1111.39,359983815.7717785696384
03/30/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,307.056,312.588,-1.76974,-5.532,1111.39,341259109.2904664359776
03/29/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,312.588,312.914,-0.10418,-0.326,1168.89,365381131.3188744798648
03/28/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,312.914,344.334,-9.12486,-31.42,1156.39,361850764.6090518157844
03/27/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,344.334,362.308,-4.96097,-17.974,1038.89,357725307.8831987317164
03/24/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,362.308,381.104,-4.93199,-18.796,1038.89,376398325.0232215409768
03/23/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,381.104,363.316,4.89601,17.788,1038.89,395925310.1219123567584
03/22/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,363.316,355.602,2.16928,7.714,1028.89,373812366.6075735489736
03/21/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,355.602,325.916,9.10848,29.686,1113.89,396101675.5939908211092
03/20/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,325.916,331.198,-1.59482,-5.282,1111.39,362219933.3786399189336
03/17/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,331.198,332.18,-0.29562,-0.982,1111.39,368090297.7918812941708
03/16/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,332.18,355.022,-6.43397,-22.842,1111.39,369181683.224255968628
03/15/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,355.022,374.052,-5.08753,-19.03,1081.39,383917404.1268041498412
03/14/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,374.052,359.358,4.08896,14.694,1063.89,397950354.5932909674792
03/13/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,359.358,378.566,-5.07388,-19.208,1061.39,381419153.1642548509068
03/10/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,378.566,391.776,-3.37182,-13.21,1058.89,400859926.1327403366236
03/09/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,391.776,389.662,0.54252,2.114,1058.89,414847869.1181471080896
03/08/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,389.662,390.144,-0.12354,-0.482,1058.89,412609374.6842977579852
03/07/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,390.144,389.914,0.05899,0.23,1038.89,405316879.8863390951424
03/06/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,389.914,398.662,-2.19434,-8.748,1038.89,405077935.0803857599844
03/03/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,398.662,425.93,-6.40199,-27.268,1038.89,414166148.8302978293852
03/02/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,425.93,427.21,-0.29962,-1.28,1023.89,436105663.911756712378
03/01/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,427.21,442.826,-3.52644,-15.616,1023.89,437416243.701410055866
02/28/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,442.826,428.43,3.36018,14.396,978.89,433478147.1351808464196
02/27/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,428.43,432.942,-1.04217,-4.512,978.89,419386040.063423398878
02/24/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,432.942,442.06,-2.06262,-9.118,968.89,419473373.8219514346732
02/23/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,442.06,419.586,5.35623,22.474,1013.89,448200417.042310173676
02/22/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,419.586,415.956,0.87269,3.63,1013.89,425414242.8292873287156
02/21/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,415.956,411.876,0.99059,4.08,1013.89,421733820.4570672999176
02/17/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,411.876,402.648,2.29183,9.228,1013.89,417597147.3775472675496
02/16/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,402.648,396.524,1.54442,6.124,988.89,398174766.2065151943408
02/15/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,396.524,362.606,9.35395,33.918,786.39,311822691.0253924790904
02/14/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,362.606,409.818,-11.52024,-47.212,626.39,227132939.3805002100076
02/13/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,409.818,429.348,-4.54876,-19.53,688.89,282319710.8094952512228
02/10/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,429.348,449.45,-4.47258,-20.102,713.89,306507441.5063154061608
02/09/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,449.45,473.674,-5.11407,-24.224,708.89,318610817.54663689897
02/08/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,473.674,473.672,0.00042,0.002,708.89,335782980.0658264244804
02/07/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,473.672,471.56,0.44788,2.112,703.89,333413202.2849050911312
02/06/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,471.56,469.31,0.47943,2.25,703.89,331926585.631977074376
02/03/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,469.31,493.098,-4.82419,-23.788,703.89,330342832.095477056526
02/02/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,493.098,477.202,3.33108,15.896,703.89,347086978.3738159119108
02/01/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,477.202,499.16,-4.39899,-21.958,718.89,343055965.6110584524692
01/31/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,499.16,497.088,0.41683,2.072,718.89,358841362.346377293336
01/30/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,497.088,476.098,4.40876,20.99,736.39,366050861.3118759435648
01/27/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,476.098,483.22,-1.47386,-7.122,791.39,376779415.5424824437108
01/26/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,483.22,486.86,-0.74765,-3.64,811.39,392080098.403350500212
01/25/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,486.86,507.692,-4.10328,-20.832,803.89,391382109.680177195756
01/24/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,507.692,552.354,-8.08576,-44.662,778.89,395436455.7567853610232
01/23/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,552.354,572.766,-3.56376,-20.412,763.89,421937951.5110803820084
01/20/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,572.766,606.068,-5.49476,-33.302,738.89,423211333.5942085439436
01/19/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,606.068,602.462,0.59854,3.606,714.08,432778928.7274101414728
01/18/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,602.462,602.624,-0.02688,-0.162,679.08,409117798.7938861128652
01/17/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,602.624,606.676,-0.66790,-4.052,556.58,335406369.1902341141504
01/13/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,606.676,617.464,-1.74715,-10.788,659.08,399845907.2519754796296
01/12/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,617.464,610.98,1.06125,6.484,676.58,417761644.7569275652144
01/11/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,610.98,635.6,-3.87351,-24.62,704.08,430176672.596924847108
01/10/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,635.6,640.08,-0.69991,-4.48,710.08,451324636.53573837576
01/09/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,640.08,647.37,-1.12609,-7.29,703.08,450025219.348325077968
01/06/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,647.37,661.41,-2.12274,-14.04,703.08,455150647.183985135802
01/05/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,661.41,675.63,-2.10470,-14.22,682.08,451132231.534145247186
01/04/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,675.63,735.99,-8.20120,-60.36,659.58,445629684.658025359998
01/03/2017,ProShares Ultra VIX Short-Term Futures ETF,UVXY,735.99,869.59,-15.36356,-133.6,620.08,456370118.445465838854
12/30/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,869.59,840.57,3.45242,29.02,593.08,515733411.606533565414
12/29/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,840.57,820.39,2.45981,20.18,619.08,520377150.976786668522
12/28/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,820.39,757.52,8.29945,62.87,631.08,517728866.789733175094
12/27/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,757.52,788.68,-3.95091,-31.16,636.08,481840685.935419342992
12/23/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,788.68,788.07,0.07740,0.61,636.08,501660830.319392923528
12/22/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,788.07,760.76,3.58983,27.31,614.08,483935283.641786252022
12/21/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,760.76,782.9,-2.82795,-22.14,579.58,440918633.862379368696
12/20/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,782.9,812.58,-3.65256,-29.68,533.58,417737058.02993954434
12/19/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,812.58,872.64,-6.88256,-60.06,589.58,479078089.163326446468
12/16/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,872.64,887.58,-1.68323,-14.94,589.58,514488054.994566922944
12/15/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,887.58,921.32,-3.66214,-33.74,589.58,523296328.213327041468
12/14/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,921.32,932.15,-1.16183,-10.83,598.58,551480520.020620642472
12/13/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,932.15,946.19,-1.48385,-14.04,596.08,555632728.73944072839
12/12/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,946.19,901.12,5.00155,45.07,597.58,565420928.089600839774
12/09/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,901.12,943.49,-4.49077,-42.37,597.58,538488154.303153815552
12/08/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,943.49,934.67,0.94365,8.82,582.58,549655121.483800818354
12/07/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,934.67,916.62,1.96919,18.05,585.58,547320806.571520748382
12/06/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,916.62,961.86,-4.70339,-45.24,585.58,536751150.373487271852
12/05/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,961.86,1153.81,-16.63619,-191.95,544.58,523806372.168447630756
12/02/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,1153.81,1143.18,0.92986,10.63,517.58,597184965.310415820226
12/01/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,1143.18,1078.32,6.01491,64.86,517.58,591683126.895729069228
11/30/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,1078.32,1053.69,2.33750,24.63,543.58,586149433.765288554672
11/29/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,1053.69,1070.29,-1.55098,-16.6,528.58,556955794.061268359274
11/28/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,1070.29,1056.08,1.34554,14.21,511.58,547535234.304335157634
11/25/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,1056.08,1074.04,-1.67219,-17.96,503.08,531289051.945661711568
11/23/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,1074.04,1070.99,0.28478,3.05,503.08,540324306.256835187384
11/22/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,1070.99,1077.03,-0.56080,-6.04,495.08,530222002.868801829854
11/21/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,1077.03,1150.92,-6.42008,-73.89,480.08,517056815.053628544438
11/18/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,1150.92,1157.96,-0.60797,-7.04,462.08,531813109.165689130632
11/17/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,1157.96,1244.72,-6.97024,-86.76,458.58,531013267.871182519816
11/16/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,1244.72,1197.75,3.92152,46.97,403.58,502339766.804223208112
11/15/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,1197.75,1318.76,-9.17604,-121.01,361.08,432479402.62850950215
11/14/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,1318.76,1349.41,-2.27136,-30.65,354.08,466941952.394383795496
11/11/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,1349.41,1381.44,-2.31860,-32.03,362.08,488589677.752817371986
11/10/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,1381.44,1293.35,6.81099,88.09,393.08,543011628.709770959424
11/09/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,1293.35,1454.96,-11.10752,-161.61,364.08,470878368.00424359391
11/08/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,1454.96,1457.57,-0.17907,-2.61,354.08,515167174.509184876016
11/07/2016,ProShares Ultra VIX Short-Term Futures ETF,UVXY,1457.57,2035.82,-28.40379,-578.25,372.08,542327574.228124896722
