Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
05/16/2017,ProShares VIX Mid-Term Futures ETF,VIXM,29.979,29.9506,0.09482,0.0284,1087.4,32599254.537
05/15/2017,ProShares VIX Mid-Term Futures ETF,VIXM,29.9506,30.1851,-0.77687,-0.2345,1087.4,32568372.2918
05/12/2017,ProShares VIX Mid-Term Futures ETF,VIXM,30.1851,30.0299,0.51682,0.1552,1087.4,32823368.2953
05/11/2017,ProShares VIX Mid-Term Futures ETF,VIXM,30.0299,30.0366,-0.02231,-0.0067,1112.4,33405350.8497
05/10/2017,ProShares VIX Mid-Term Futures ETF,VIXM,30.0366,29.8439,0.64569,0.1927,1112.4,33412803.9498
05/09/2017,ProShares VIX Mid-Term Futures ETF,VIXM,29.8439,29.8442,-0.00101,-0.0003,1112.4,33198443.8917
05/08/2017,ProShares VIX Mid-Term Futures ETF,VIXM,29.8442,29.6513,0.65056,0.1929,1112.4,33198777.6126
05/05/2017,ProShares VIX Mid-Term Futures ETF,VIXM,29.6513,29.373,0.94747,0.2783,1112.4,32984195.0739
05/04/2017,ProShares VIX Mid-Term Futures ETF,VIXM,29.373,29.6937,-1.08003,-0.3207,1112.4,32674613.319
05/03/2017,ProShares VIX Mid-Term Futures ETF,VIXM,29.6937,29.4992,0.65934,0.1945,1112.4,33031360.9611
05/02/2017,ProShares VIX Mid-Term Futures ETF,VIXM,29.4992,29.3191,0.61428,0.1801,1112.4,32814998.5776
05/01/2017,ProShares VIX Mid-Term Futures ETF,VIXM,29.3191,30.0208,-2.33738,-0.7017,1112.4,32614654.7973
04/28/2017,ProShares VIX Mid-Term Futures ETF,VIXM,30.0208,30.2051,-0.61016,-0.1843,1112.4,33395227.9824
04/27/2017,ProShares VIX Mid-Term Futures ETF,VIXM,30.2051,30.091,0.37918,0.1141,1112.4,33600243.8553
04/26/2017,ProShares VIX Mid-Term Futures ETF,VIXM,30.091,29.9358,0.51844,0.1552,1112.4,33473318.673
04/25/2017,ProShares VIX Mid-Term Futures ETF,VIXM,29.9358,30.5992,-2.16803,-0.6634,1112.4,33300673.7274
04/24/2017,ProShares VIX Mid-Term Futures ETF,VIXM,30.5992,31.3293,-2.33041,-0.7301,1112.4,34038641.8776
04/21/2017,ProShares VIX Mid-Term Futures ETF,VIXM,31.3293,31.7705,-1.38871,-0.4412,1112.4,34850807.3079
04/20/2017,ProShares VIX Mid-Term Futures ETF,VIXM,31.7705,31.8021,-0.09936,-0.0316,1112.4,35341599.5115
04/19/2017,ProShares VIX Mid-Term Futures ETF,VIXM,31.8021,31.8683,-0.20773,-0.0662,1112.4,35376751.4463
04/18/2017,ProShares VIX Mid-Term Futures ETF,VIXM,31.8683,31.9695,-0.31655,-0.1012,1112.4,35450392.5249
04/17/2017,ProShares VIX Mid-Term Futures ETF,VIXM,31.9695,32.9714,-3.03869,-1.0019,1112.4,35562967.7085
04/13/2017,ProShares VIX Mid-Term Futures ETF,VIXM,32.9714,32.5686,1.23677,0.4028,1112.4,36677484.2742
04/12/2017,ProShares VIX Mid-Term Futures ETF,VIXM,32.5686,32.529,0.12174,0.0396,1112.4,36229408.3458
04/11/2017,ProShares VIX Mid-Term Futures ETF,VIXM,32.529,32.3871,0.43814,0.1419,1112.4,36185357.187
04/10/2017,ProShares VIX Mid-Term Futures ETF,VIXM,32.3871,32.0439,1.07103,0.3432,1112.4,36027507.2013
04/07/2017,ProShares VIX Mid-Term Futures ETF,VIXM,32.0439,31.5983,1.41020,0.4456,1112.4,35645730.4917
04/06/2017,ProShares VIX Mid-Term Futures ETF,VIXM,31.5983,32.2146,-1.91311,-0.6163,1112.4,35150043.7149
04/05/2017,ProShares VIX Mid-Term Futures ETF,VIXM,32.2146,31.6148,1.89721,0.5998,1112.4,35835617.6838
04/04/2017,ProShares VIX Mid-Term Futures ETF,VIXM,31.6148,32.016,-1.25312,-0.4012,1187.4,37539508.3644
04/03/2017,ProShares VIX Mid-Term Futures ETF,VIXM,32.016,31.897,0.37308,0.119,1187.4,38015894.448
03/31/2017,ProShares VIX Mid-Term Futures ETF,VIXM,31.897,31.8974,-0.00125,-0.0004,1187.4,37874593.491
03/30/2017,ProShares VIX Mid-Term Futures ETF,VIXM,31.8974,32.077,-0.55990,-0.1796,1187.4,37875068.4522
03/29/2017,ProShares VIX Mid-Term Futures ETF,VIXM,32.077,32.3722,-0.91189,-0.2952,1187.4,38088326.031
03/28/2017,ProShares VIX Mid-Term Futures ETF,VIXM,32.3722,32.9812,-1.84651,-0.609,1187.4,38438847.3966
03/27/2017,ProShares VIX Mid-Term Futures ETF,VIXM,32.9812,33.6214,-1.90414,-0.6402,1187.4,39161975.8236
03/24/2017,ProShares VIX Mid-Term Futures ETF,VIXM,33.6214,34.2496,-1.83418,-0.6282,1187.4,39922151.2242
03/23/2017,ProShares VIX Mid-Term Futures ETF,VIXM,34.2496,33.8793,1.09300,0.3703,1187.4,40668077.7888
03/22/2017,ProShares VIX Mid-Term Futures ETF,VIXM,33.8793,33.9474,-0.20060,-0.0681,1187.4,40228382.4579
03/21/2017,ProShares VIX Mid-Term Futures ETF,VIXM,33.9474,33.3292,1.85483,0.6182,1187.4,40309244.6022
03/20/2017,ProShares VIX Mid-Term Futures ETF,VIXM,33.3292,33.4381,-0.32568,-0.1089,1187.4,39575192.0676
03/17/2017,ProShares VIX Mid-Term Futures ETF,VIXM,33.4381,33.6974,-0.76950,-0.2593,1187.4,39704500.2543
03/16/2017,ProShares VIX Mid-Term Futures ETF,VIXM,33.6974,34.1747,-1.39665,-0.4773,1187.4,40012393.8522
03/15/2017,ProShares VIX Mid-Term Futures ETF,VIXM,34.1747,34.6212,-1.28967,-0.4465,1187.4,40579141.3041
03/14/2017,ProShares VIX Mid-Term Futures ETF,VIXM,34.6212,34.2907,0.96382,0.3305,1112.4,38512726.7436
03/13/2017,ProShares VIX Mid-Term Futures ETF,VIXM,34.2907,34.469,-0.51728,-0.1783,1112.4,38145077.5521
03/10/2017,ProShares VIX Mid-Term Futures ETF,VIXM,34.469,34.7567,-0.82775,-0.2877,1112.4,38343419.007
03/09/2017,ProShares VIX Mid-Term Futures ETF,VIXM,34.7567,34.8153,-0.16832,-0.0586,1112.4,38663457.3501
03/08/2017,ProShares VIX Mid-Term Futures ETF,VIXM,34.8153,34.8747,-0.17032,-0.0594,1112.4,38728644.1659
03/07/2017,ProShares VIX Mid-Term Futures ETF,VIXM,34.8747,34.7872,0.25153,0.0875,1112.4,38794720.9041
03/06/2017,ProShares VIX Mid-Term Futures ETF,VIXM,34.7872,35.0137,-0.64689,-0.2265,1112.4,38697385.6416
03/03/2017,ProShares VIX Mid-Term Futures ETF,VIXM,35.0137,35.6413,-1.76088,-0.6276,1112.4,38949344.9211
03/02/2017,ProShares VIX Mid-Term Futures ETF,VIXM,35.6413,35.4333,0.58702,0.208,1112.4,39647489.0439
03/01/2017,ProShares VIX Mid-Term Futures ETF,VIXM,35.4333,35.5946,-0.45316,-0.1613,1112.4,39416109.2199
02/28/2017,ProShares VIX Mid-Term Futures ETF,VIXM,35.5946,35.4788,0.32639,0.1158,1112.4,39595539.8238
02/27/2017,ProShares VIX Mid-Term Futures ETF,VIXM,35.4788,36.1675,-1.90420,-0.6887,1112.4,39466723.5564
02/24/2017,ProShares VIX Mid-Term Futures ETF,VIXM,36.1675,35.8976,0.75186,0.2699,1112.4,40232835.5025
02/23/2017,ProShares VIX Mid-Term Futures ETF,VIXM,35.8976,35.1313,2.18125,0.7663,1112.4,39932597.9328
02/22/2017,ProShares VIX Mid-Term Futures ETF,VIXM,35.1313,34.957,0.49861,0.1743,1112.4,39080163.5139
02/21/2017,ProShares VIX Mid-Term Futures ETF,VIXM,34.957,34.6172,0.98159,0.3398,1112.4,38886271.671
02/17/2017,ProShares VIX Mid-Term Futures ETF,VIXM,34.6172,34.407,0.61092,0.2102,1112.4,38508277.1316
02/16/2017,ProShares VIX Mid-Term Futures ETF,VIXM,34.407,34.0212,1.13400,0.3858,1112.4,38274450.021
02/15/2017,ProShares VIX Mid-Term Futures ETF,VIXM,34.0212,34.6196,-1.72850,-0.5984,1112.4,37845284.9436
02/14/2017,ProShares VIX Mid-Term Futures ETF,VIXM,34.6196,35.8942,-3.55099,-1.2746,1112.4,38510946.8988
02/13/2017,ProShares VIX Mid-Term Futures ETF,VIXM,35.8942,36.4379,-1.49213,-0.5437,1112.4,39928815.7626
02/10/2017,ProShares VIX Mid-Term Futures ETF,VIXM,36.4379,36.4884,-0.13840,-0.0505,1112.4,40533629.2737
02/09/2017,ProShares VIX Mid-Term Futures ETF,VIXM,36.4884,36.8582,-1.00330,-0.3698,1112.4,40589805.6252
02/08/2017,ProShares VIX Mid-Term Futures ETF,VIXM,36.8582,36.6461,0.57878,0.2121,1112.4,41001172.2546
02/07/2017,ProShares VIX Mid-Term Futures ETF,VIXM,36.6461,36.5395,0.29174,0.1066,1112.4,40765231.5783
02/06/2017,ProShares VIX Mid-Term Futures ETF,VIXM,36.5395,36.434,0.28956,0.1055,1112.4,40646649.4185
02/03/2017,ProShares VIX Mid-Term Futures ETF,VIXM,36.434,36.8269,-1.06688,-0.3929,1112.4,40529290.902
02/02/2017,ProShares VIX Mid-Term Futures ETF,VIXM,36.8269,36.5093,0.86992,0.3176,1112.4,40966354.0407
02/01/2017,ProShares VIX Mid-Term Futures ETF,VIXM,36.5093,36.9573,-1.21221,-0.448,1112.4,40613054.8479
01/31/2017,ProShares VIX Mid-Term Futures ETF,VIXM,36.9573,37.154,-0.52942,-0.1967,1112.4,41111411.3919
01/30/2017,ProShares VIX Mid-Term Futures ETF,VIXM,37.154,37.0476,0.28720,0.1064,1112.4,41330221.062
01/27/2017,ProShares VIX Mid-Term Futures ETF,VIXM,37.0476,36.8686,0.48551,0.179,1112.4,41211861.3828
01/26/2017,ProShares VIX Mid-Term Futures ETF,VIXM,36.8686,36.7724,0.26161,0.0962,1087.4,40091026.2458
01/25/2017,ProShares VIX Mid-Term Futures ETF,VIXM,36.7724,37.2876,-1.38169,-0.5152,1087.4,39986418.0772
01/24/2017,ProShares VIX Mid-Term Futures ETF,VIXM,37.2876,38.3954,-2.88524,-1.1078,1112.4,41478838.1028
01/23/2017,ProShares VIX Mid-Term Futures ETF,VIXM,38.3954,38.8627,-1.20244,-0.4673,1112.4,42711158.1462
01/20/2017,ProShares VIX Mid-Term Futures ETF,VIXM,38.8627,39.2884,-1.08353,-0.4257,1087.4,42259416.5681
01/19/2017,ProShares VIX Mid-Term Futures ETF,VIXM,39.2884,39.6508,-0.91398,-0.3624,1087.4,42722324.0252
01/18/2017,ProShares VIX Mid-Term Futures ETF,VIXM,39.6508,39.9055,-0.63826,-0.2547,1087.4,43116398.8724
01/17/2017,ProShares VIX Mid-Term Futures ETF,VIXM,39.9055,39.7095,0.49358,0.196,1087.4,43393360.4165
01/13/2017,ProShares VIX Mid-Term Futures ETF,VIXM,39.7095,39.4041,0.77505,0.3054,1087.4,43180229.4285
01/12/2017,ProShares VIX Mid-Term Futures ETF,VIXM,39.4041,39.0083,1.01466,0.3958,1087.4,42848136.5523
01/11/2017,ProShares VIX Mid-Term Futures ETF,VIXM,39.0083,39.2661,-0.65655,-0.2578,1087.4,42417742.4449
01/10/2017,ProShares VIX Mid-Term Futures ETF,VIXM,39.2661,39.3142,-0.12235,-0.0481,1087.4,42698074.9383
01/09/2017,ProShares VIX Mid-Term Futures ETF,VIXM,39.3142,39.5372,-0.56403,-0.223,1087.4,42750379.0226
01/06/2017,ProShares VIX Mid-Term Futures ETF,VIXM,39.5372,39.8483,-0.78071,-0.3111,1087.4,42992869.8916
01/05/2017,ProShares VIX Mid-Term Futures ETF,VIXM,39.8483,40.0345,-0.46510,-0.1862,1087.4,43331160.9649
01/04/2017,ProShares VIX Mid-Term Futures ETF,VIXM,40.0345,40.9648,-2.27097,-0.9303,1087.4,43533635.4035
01/03/2017,ProShares VIX Mid-Term Futures ETF,VIXM,40.9648,42.137,-2.78188,-1.1722,1087.4,44545246.4144
12/30/2016,ProShares VIX Mid-Term Futures ETF,VIXM,42.137,41.9349,0.48194,0.2021,1087.4,45819900.211
12/29/2016,ProShares VIX Mid-Term Futures ETF,VIXM,41.9349,41.7128,0.53245,0.2221,1087.4,45600136.0647
12/28/2016,ProShares VIX Mid-Term Futures ETF,VIXM,41.7128,41.3039,0.98998,0.4089,1087.4,45358623.8584
12/27/2016,ProShares VIX Mid-Term Futures ETF,VIXM,41.3039,41.6448,-0.81859,-0.3409,1137.4,46979179.7717
12/23/2016,ProShares VIX Mid-Term Futures ETF,VIXM,41.6448,41.6453,-0.00120,-0.0005,1137.4,47366920.4544
12/22/2016,ProShares VIX Mid-Term Futures ETF,VIXM,41.6453,41.0904,1.35044,0.5549,1137.4,47367489.1559
12/21/2016,ProShares VIX Mid-Term Futures ETF,VIXM,41.0904,41.2221,-0.31949,-0.1317,1137.4,46736344.2312
12/20/2016,ProShares VIX Mid-Term Futures ETF,VIXM,41.2221,41.3937,-0.41456,-0.1716,1137.4,46886140.2063
12/19/2016,ProShares VIX Mid-Term Futures ETF,VIXM,41.3937,41.9279,-1.27409,-0.5342,1137.4,47081318.5611
12/16/2016,ProShares VIX Mid-Term Futures ETF,VIXM,41.9279,41.9301,-0.00525,-0.0022,1137.4,47688919.2437
12/15/2016,ProShares VIX Mid-Term Futures ETF,VIXM,41.9301,41.9028,0.06515,0.0273,1137.4,47691421.5303
12/14/2016,ProShares VIX Mid-Term Futures ETF,VIXM,41.9028,42.3182,-0.98161,-0.4154,1137.4,47660370.4284
12/13/2016,ProShares VIX Mid-Term Futures ETF,VIXM,42.3182,42.2719,0.10953,0.0463,1137.4,48132847.6346
12/12/2016,ProShares VIX Mid-Term Futures ETF,VIXM,42.2719,41.8207,1.07889,0.4512,1137.4,48080185.8757
12/09/2016,ProShares VIX Mid-Term Futures ETF,VIXM,41.8207,42.1747,-0.83937,-0.354,1137.4,47566989.6421
12/08/2016,ProShares VIX Mid-Term Futures ETF,VIXM,42.1747,42.0122,0.38679,0.1625,1137.4,47969630.3041
12/07/2016,ProShares VIX Mid-Term Futures ETF,VIXM,42.0122,41.9152,0.23142,0.097,1137.4,47784802.3166
12/06/2016,ProShares VIX Mid-Term Futures ETF,VIXM,41.9152,42.285,-0.87454,-0.3698,1137.4,47674474.2256
12/05/2016,ProShares VIX Mid-Term Futures ETF,VIXM,42.285,43.3884,-2.54308,-1.1034,1187.4,50209335.855
12/02/2016,ProShares VIX Mid-Term Futures ETF,VIXM,43.3884,43.1402,0.57533,0.2482,1187.4,51519516.3252
12/01/2016,ProShares VIX Mid-Term Futures ETF,VIXM,43.1402,42.7384,0.94014,0.4018,1187.4,51224802.9006
11/30/2016,ProShares VIX Mid-Term Futures ETF,VIXM,42.7384,42.7441,-0.01334,-0.0057,1187.4,50747704.3752
11/29/2016,ProShares VIX Mid-Term Futures ETF,VIXM,42.7441,42.7579,-0.03227,-0.0138,1187.4,50754472.5723
11/28/2016,ProShares VIX Mid-Term Futures ETF,VIXM,42.7579,42.5478,0.49380,0.2101,1187.4,50770858.7337
11/25/2016,ProShares VIX Mid-Term Futures ETF,VIXM,42.5478,42.7261,-0.41731,-0.1783,1187.4,50521385.3634
11/23/2016,ProShares VIX Mid-Term Futures ETF,VIXM,42.7261,42.5052,0.51970,0.2209,1187.4,50733099.3183
11/22/2016,ProShares VIX Mid-Term Futures ETF,VIXM,42.5052,42.4484,0.13381,0.0568,1187.4,50470801.9956
11/21/2016,ProShares VIX Mid-Term Futures ETF,VIXM,42.4484,42.9591,-1.18881,-0.5107,1187.4,50403357.5052
11/18/2016,ProShares VIX Mid-Term Futures ETF,VIXM,42.9591,42.8801,0.18423,0.079,1187.4,51009764.2173
11/17/2016,ProShares VIX Mid-Term Futures ETF,VIXM,42.8801,43.4922,-1.40738,-0.6121,1287.4,55203969.3803
11/16/2016,ProShares VIX Mid-Term Futures ETF,VIXM,43.4922,43.455,0.08561,0.0372,1287.4,55991988.7566
11/15/2016,ProShares VIX Mid-Term Futures ETF,VIXM,43.455,43.4287,0.06056,0.0263,1287.4,55944097.365
11/14/2016,ProShares VIX Mid-Term Futures ETF,VIXM,43.4287,43.2803,0.34288,0.1484,1287.4,55910238.6661
11/11/2016,ProShares VIX Mid-Term Futures ETF,VIXM,43.2803,43.3577,-0.17852,-0.0774,1287.4,55719188.0609
11/10/2016,ProShares VIX Mid-Term Futures ETF,VIXM,43.3577,42.5409,1.92003,0.8168,1287.4,55818833.0531
11/09/2016,ProShares VIX Mid-Term Futures ETF,VIXM,42.5409,43.6645,-2.57326,-1.1236,1287.4,54767282.2827
11/08/2016,ProShares VIX Mid-Term Futures ETF,VIXM,43.6645,43.3545,0.71504,0.31,1337.4,58397033.2935
11/07/2016,ProShares VIX Mid-Term Futures ETF,VIXM,43.3545,46.7351,-7.23354,-3.3806,1362.4,59066300.8635
11/04/2016,ProShares VIX Mid-Term Futures ETF,VIXM,46.7351,46.9765,-0.51387,-0.2414,1437.4,67177172.9453
11/03/2016,ProShares VIX Mid-Term Futures ETF,VIXM,46.9765,45.7245,2.73814,1.252,1437.4,67524162.0295
11/02/2016,ProShares VIX Mid-Term Futures ETF,VIXM,45.7245,45.4537,0.59577,0.2708,1437.4,65724533.4735
11/01/2016,ProShares VIX Mid-Term Futures ETF,VIXM,45.4537,44.7906,1.48044,0.6631,1437.4,65335284.7411
10/31/2016,ProShares VIX Mid-Term Futures ETF,VIXM,44.7906,44.7849,0.01273,0.0057,1412.4,63262377.8118
10/28/2016,ProShares VIX Mid-Term Futures ETF,VIXM,44.7849,44.6826,0.22895,0.1023,1412.4,63254327.1147
10/27/2016,ProShares VIX Mid-Term Futures ETF,VIXM,44.6826,44.0291,1.48425,0.6535,1412.4,63109838.2878
10/26/2016,ProShares VIX Mid-Term Futures ETF,VIXM,44.0291,43.6303,0.91404,0.3988,1412.4,62186832.9273
10/25/2016,ProShares VIX Mid-Term Futures ETF,VIXM,43.6303,43.6192,0.02545,0.0111,1412.4,61623566.6109
10/24/2016,ProShares VIX Mid-Term Futures ETF,VIXM,43.6192,44.4697,-1.91254,-0.8505,1412.4,61607888.9376
10/21/2016,ProShares VIX Mid-Term Futures ETF,VIXM,44.4697,44.7852,-0.70447,-0.3155,1412.4,62809137.6891
10/20/2016,ProShares VIX Mid-Term Futures ETF,VIXM,44.7852,44.783,0.00491,0.0022,1412.4,63254750.8356
10/19/2016,ProShares VIX Mid-Term Futures ETF,VIXM,44.783,45.3328,-1.21281,-0.5498,1362.4,61012493.549
10/18/2016,ProShares VIX Mid-Term Futures ETF,VIXM,45.3328,45.6121,-0.61234,-0.2793,1362.4,61761542.7184
10/17/2016,ProShares VIX Mid-Term Futures ETF,VIXM,45.6121,45.9896,-0.82084,-0.3775,1362.4,62142061.8763
10/14/2016,ProShares VIX Mid-Term Futures ETF,VIXM,45.9896,46.2359,-0.53270,-0.2463,1362.4,62656369.0088
10/13/2016,ProShares VIX Mid-Term Futures ETF,VIXM,46.2359,45.8158,0.91693,0.4201,1362.4,62991928.8677
10/12/2016,ProShares VIX Mid-Term Futures ETF,VIXM,45.8158,45.3831,0.95344,0.4327,1312.4,60128793.3674
10/11/2016,ProShares VIX Mid-Term Futures ETF,VIXM,45.3831,44.6242,1.70065,0.7589,1312.4,59560916.5893
10/10/2016,ProShares VIX Mid-Term Futures ETF,VIXM,44.6242,45.2526,-1.38865,-0.6284,1312.4,58564933.9526
10/07/2016,ProShares VIX Mid-Term Futures ETF,VIXM,45.2526,45.0319,0.49010,0.2207,1312.4,59389647.9978
10/06/2016,ProShares VIX Mid-Term Futures ETF,VIXM,45.0319,45.1734,-0.31324,-0.1415,1312.4,59100000.6557
10/05/2016,ProShares VIX Mid-Term Futures ETF,VIXM,45.1734,44.8172,0.79478,0.3562,1312.4,59285705.6802
10/04/2016,ProShares VIX Mid-Term Futures ETF,VIXM,44.8172,45.383,-1.24672,-0.5658,1312.4,58818227.7316
10/03/2016,ProShares VIX Mid-Term Futures ETF,VIXM,45.383,45.739,-0.77833,-0.356,1312.4,59560785.349
09/30/2016,ProShares VIX Mid-Term Futures ETF,VIXM,45.739,45.9628,-0.48692,-0.2238,1287.4,58884525.817
09/29/2016,ProShares VIX Mid-Term Futures ETF,VIXM,45.9628,45.6211,0.74900,0.3417,1287.4,59172646.6084
09/28/2016,ProShares VIX Mid-Term Futures ETF,VIXM,45.6211,45.9071,-0.62300,-0.286,1287.4,58732741.0033
09/27/2016,ProShares VIX Mid-Term Futures ETF,VIXM,45.9071,46.7554,-1.81434,-0.8483,1287.4,59100938.2613
09/26/2016,ProShares VIX Mid-Term Futures ETF,VIXM,46.7554,46.4952,0.55963,0.2602,1287.4,60193042.2262
09/23/2016,ProShares VIX Mid-Term Futures ETF,VIXM,46.4952,46.3078,0.40468,0.1874,1262.4,58695679.9656
09/22/2016,ProShares VIX Mid-Term Futures ETF,VIXM,46.3078,47.2304,-1.95340,-0.9226,1262.4,58459105.6434
09/21/2016,ProShares VIX Mid-Term Futures ETF,VIXM,47.2304,48.2743,-2.16243,-1.0439,1262.4,59623798.6512
09/20/2016,ProShares VIX Mid-Term Futures ETF,VIXM,48.2743,47.9509,0.67444,0.3234,1262.4,60941621.1429
09/19/2016,ProShares VIX Mid-Term Futures ETF,VIXM,47.9509,48.4367,-1.00296,-0.4858,1262.4,60533360.0127
09/16/2016,ProShares VIX Mid-Term Futures ETF,VIXM,48.4367,49.1116,-1.37422,-0.6749,1312.4,63568470.3901
09/15/2016,ProShares VIX Mid-Term Futures ETF,VIXM,49.1116,49.905,-1.58982,-0.7934,1287.4,63226421.1748
09/14/2016,ProShares VIX Mid-Term Futures ETF,VIXM,49.905,49.0032,1.84029,0.9018,1287.4,64247846.715
09/13/2016,ProShares VIX Mid-Term Futures ETF,VIXM,49.0032,48.035,2.01561,0.9682,1287.4,63086866.6896
09/12/2016,ProShares VIX Mid-Term Futures ETF,VIXM,48.035,49.1554,-2.27930,-1.1204,1237.4,59438653.105
09/09/2016,ProShares VIX Mid-Term Futures ETF,VIXM,49.1554,46.6525,5.36499,2.5029,1237.4,60825039.4262
09/08/2016,ProShares VIX Mid-Term Futures ETF,VIXM,46.6525,46.2886,0.78615,0.3639,1212.4,56561630.9575
09/07/2016,ProShares VIX Mid-Term Futures ETF,VIXM,46.2886,46.3473,-0.12665,-0.0587,1212.4,56120437.5058
09/06/2016,ProShares VIX Mid-Term Futures ETF,VIXM,46.3473,47.0685,-1.53223,-0.7212,1212.4,56191605.5619
09/02/2016,ProShares VIX Mid-Term Futures ETF,VIXM,47.0685,47.305,-0.49995,-0.2365,1212.4,57065990.6055
09/01/2016,ProShares VIX Mid-Term Futures ETF,VIXM,47.305,47.2687,0.07680,0.0363,1187.4,56170098.915
08/31/2016,ProShares VIX Mid-Term Futures ETF,VIXM,47.2687,47.3753,-0.22501,-0.1066,1112.4,52581843.6861
08/30/2016,ProShares VIX Mid-Term Futures ETF,VIXM,47.3753,47.4507,-0.15890,-0.0754,1112.4,52700425.8459
08/29/2016,ProShares VIX Mid-Term Futures ETF,VIXM,47.4507,47.7195,-0.56329,-0.2688,1087.4,51598033.5321
08/26/2016,ProShares VIX Mid-Term Futures ETF,VIXM,47.7195,47.4043,0.66492,0.3152,1087.4,51890327.4585
08/25/2016,ProShares VIX Mid-Term Futures ETF,VIXM,47.4043,47.7746,-0.77510,-0.3703,1087.4,51547578.0329
08/24/2016,ProShares VIX Mid-Term Futures ETF,VIXM,47.7746,47.5203,0.53514,0.2543,1087.4,51950243.3638
08/23/2016,ProShares VIX Mid-Term Futures ETF,VIXM,47.5203,47.3226,0.41777,0.1977,1087.4,51673716.7809
08/22/2016,ProShares VIX Mid-Term Futures ETF,VIXM,47.3226,47.2222,0.21261,0.1004,1087.4,51458737.2078
08/19/2016,ProShares VIX Mid-Term Futures ETF,VIXM,47.2222,46.9569,0.56499,0.2653,1062.4,50169006.9466
08/18/2016,ProShares VIX Mid-Term Futures ETF,VIXM,46.9569,46.9147,0.08995,0.0422,1062.4,49887151.4307
08/17/2016,ProShares VIX Mid-Term Futures ETF,VIXM,46.9147,47.2671,-0.74555,-0.3524,1062.4,49842318.0241
08/16/2016,ProShares VIX Mid-Term Futures ETF,VIXM,47.2671,46.5808,1.47335,0.6863,1062.4,50216708.8413
08/15/2016,ProShares VIX Mid-Term Futures ETF,VIXM,46.5808,46.6339,-0.11387,-0.0531,1062.4,49487581.6624
08/12/2016,ProShares VIX Mid-Term Futures ETF,VIXM,46.6339,46.5167,0.25195,0.1172,1062.4,49543995.2617
08/11/2016,ProShares VIX Mid-Term Futures ETF,VIXM,46.5167,46.3682,0.32026,0.1485,1062.4,49419481.6301
08/10/2016,ProShares VIX Mid-Term Futures ETF,VIXM,46.3682,45.9265,0.96175,0.4417,1037.4,48102509.7846
08/09/2016,ProShares VIX Mid-Term Futures ETF,VIXM,45.9265,46.5598,-1.36019,-0.6333,1037.4,47644288.8795
08/08/2016,ProShares VIX Mid-Term Futures ETF,VIXM,46.5598,47.0723,-1.08875,-0.5125,1037.4,48301276.1994
08/05/2016,ProShares VIX Mid-Term Futures ETF,VIXM,47.0723,47.6598,-1.23270,-0.5875,1037.4,48832945.2369
08/04/2016,ProShares VIX Mid-Term Futures ETF,VIXM,47.6598,47.8874,-0.47528,-0.2276,1037.4,49442419.4994
08/03/2016,ProShares VIX Mid-Term Futures ETF,VIXM,47.8874,48.2875,-0.82858,-0.4001,1037.4,49678532.4222
08/02/2016,ProShares VIX Mid-Term Futures ETF,VIXM,48.2875,47.3176,2.04977,0.9699,1037.4,50093597.3625
08/01/2016,ProShares VIX Mid-Term Futures ETF,VIXM,47.3176,47.5348,-0.45693,-0.2172,1037.4,49087420.1928
07/29/2016,ProShares VIX Mid-Term Futures ETF,VIXM,47.5348,48.4477,-1.88430,-0.9129,1037.4,49312744.1244
07/28/2016,ProShares VIX Mid-Term Futures ETF,VIXM,48.4477,49.1234,-1.37552,-0.6757,887.4,42992634.3231
07/27/2016,ProShares VIX Mid-Term Futures ETF,VIXM,49.1234,49.4304,-0.62108,-0.307,862.4,42364167.5302
07/26/2016,ProShares VIX Mid-Term Futures ETF,VIXM,49.4304,49.5923,-0.32646,-0.1619,862.4,42628925.2512
07/25/2016,ProShares VIX Mid-Term Futures ETF,VIXM,49.5923,49.3352,0.52113,0.2571,862.4,42768548.2969
07/22/2016,ProShares VIX Mid-Term Futures ETF,VIXM,49.3352,49.9529,-1.23656,-0.6177,862.4,42546824.4856
07/21/2016,ProShares VIX Mid-Term Futures ETF,VIXM,49.9529,48.9207,2.10995,1.0322,862.4,43079530.8187
07/20/2016,ProShares VIX Mid-Term Futures ETF,VIXM,48.9207,49.2187,-0.60546,-0.298,862.4,42189358.4421
07/19/2016,ProShares VIX Mid-Term Futures ETF,VIXM,49.2187,49.0489,0.34619,0.1698,862.4,42446354.5361
07/18/2016,ProShares VIX Mid-Term Futures ETF,VIXM,49.0489,49.8178,-1.54342,-0.7689,862.4,42299918.5067
07/15/2016,ProShares VIX Mid-Term Futures ETF,VIXM,49.8178,49.3445,0.95917,0.4733,837.4,41717575.1734
07/14/2016,ProShares VIX Mid-Term Futures ETF,VIXM,49.3445,49.566,-0.44688,-0.2215,837.4,41321232.3335
07/13/2016,ProShares VIX Mid-Term Futures ETF,VIXM,49.566,49.7376,-0.34501,-0.1716,837.4,41506717.098
07/12/2016,ProShares VIX Mid-Term Futures ETF,VIXM,49.7376,50.5188,-1.54636,-0.7812,837.4,41650415.4528
07/11/2016,ProShares VIX Mid-Term Futures ETF,VIXM,50.5188,50.6687,-0.29584,-0.1499,837.4,42304594.6764
